Name,logfc,pvals_adj,celltype,fc
S100A10,-6.4324236,2.0600737751538437e-229,Macrophage Cell,0.011578374
ITGB4,-5.8238964,2.3626e-319,Macrophage Cell,0.017653568
EPHA2,-5.56276,5.671479141361995e-283,Macrophage Cell,0.021156432
MGARP,-6.597321,0.0,Macrophage Cell,0.010327816
SIGIRR,-6.0459113,0.0,Macrophage Cell,0.01513559
SLC2A1,-5.5985594,1.1523825109290736e-291,Macrophage Cell,0.020637909
IGFBP5,-5.9991326,1.7814371231340687e-280,Macrophage Cell,0.015634397
SYTL1,-8.252807,0.0,Macrophage Cell,0.0032783675
PLP2,-5.9086766,0.0,Macrophage Cell,0.016646046
PTGES,-7.2374735,0.0,Macrophage Cell,0.0066267927
WFDC2,-7.3126917,0.0,Macrophage Cell,0.006290142
CHL1,-6.488755,0.0,Macrophage Cell,0.011134995
ME1,-7.508173,0.0,Macrophage Cell,0.005493065
MOXD1,-7.244855,0.0,Macrophage Cell,0.006592974
PDLIM1,-8.036733,0.0,Macrophage Cell,0.0038080479
KRT14,-7.802229,0.0,Macrophage Cell,0.0044801757
MAL,-9.280651,0.0,Macrophage Cell,0.0016078504
MALL,-7.8343987,0.0,Macrophage Cell,0.0043813805
THBS1,-7.0202894,0.0,Macrophage Cell,0.0077033974
GJB2,-6.717222,0.0,Macrophage Cell,0.0095041795
NDUFA4L2,-6.847488,0.0,Macrophage Cell,0.008683619
CLDN1,-6.6148677,0.0,Macrophage Cell,0.010202966
PHLDA2,-6.9693313,0.0,Macrophage Cell,0.007980356
IGFBP2,-6.9007273,0.0,Macrophage Cell,0.00836901
ALDH3A1,-7.277445,0.0,Macrophage Cell,0.0064457105
TSTD1,-9.135435,0.0,Macrophage Cell,0.0017781156
GALNT3,-8.469788,0.0,Macrophage Cell,0.0028205893
CLDN7,-8.086494,0.0,Macrophage Cell,0.0036789393
EPAS1,-7.051018,0.0,Macrophage Cell,0.0075410535
TNFSF10,-9.614276,0.0,Macrophage Cell,0.0012758939
PPL,-9.826827,0.0,Macrophage Cell,0.001101109
CST6,-10.154869,0.0,Macrophage Cell,0.000877162
HOPX,-7.7775073,0.0,Macrophage Cell,0.004557608
JUP,-7.897278,0.0,Macrophage Cell,0.004194522
MAL2,-8.617919,0.0,Macrophage Cell,0.0025453523
OVOL1,-10.237372,0.0,Macrophage Cell,0.0008284071
HSPB1,-8.302391,0.0,Macrophage Cell,0.0031676067
AQP3,-9.238929,0.0,Macrophage Cell,0.0016550279
FGFR3,-8.536,0.0,Macrophage Cell,0.0026940638
SERINC2,-33.155922,0.0,Macrophage Cell,1.0448958e-10
IGFBP3,-9.921265,0.0,Macrophage Cell,0.0010313396
EMP1,-8.314469,0.0,Macrophage Cell,0.003141198
ELF3,-9.157456,0.0,Macrophage Cell,0.0017511806
SDC1,-9.503099,0.0,Macrophage Cell,0.0013781041
CSRP2,-8.564761,0.0,Macrophage Cell,0.002640888
S100A14,-9.82006,0.0,Macrophage Cell,0.0011062861
CLU,-8.782613,0.0,Macrophage Cell,0.002270754
TRIM29,-9.83267,0.0,Macrophage Cell,0.0010966583
CRYAB,-8.778783,0.0,Macrophage Cell,0.0022767903
DSC3,-9.793287,0.0,Macrophage Cell,0.0011270074
DSP,-9.297919,0.0,Macrophage Cell,0.0015887201
ADH7,-9.888579,0.0,Macrophage Cell,0.0010549721
SERPINB5,-11.64144,0.0,Macrophage Cell,0.00031302372
PERP,-10.353153,0.0,Macrophage Cell,0.0007645226
GPM6B,11.637023,6.9169386172897e-123,Schwann Cell,3184.8792
PLP1,10.112691,4.680193180345718e-88,Schwann Cell,1107.1929
S100B,10.05819,7.582798043332037e-84,Schwann Cell,1066.1467
LGI4,9.627691,4.916409410111758e-77,Schwann Cell,791.0863
ZEB2,7.3959823,4.705961244225169e-70,Schwann Cell,168.4273
SEMA3B,7.465755,2.170148837255534e-68,Schwann Cell,176.7731
NTN4,8.198517,1.4033647793145669e-65,Schwann Cell,293.76462
NRXN1,11.278503,7.447700673984883e-64,Schwann Cell,2484.0928
CDH19,10.306946,5.1190941354414036e-62,Schwann Cell,1266.776
VIM,5.9919186,2.5088461563743086e-61,Schwann Cell,63.642498
APOE,5.0745983,8.835539633677314e-56,Schwann Cell,33.69817
COL3A1,6.68351,1.5740125618612325e-54,Schwann Cell,102.786705
SCN7A,8.940098,1.6690427955122707e-52,Schwann Cell,491.1765
PMP22,6.505112,3.0006870861411815e-52,Schwann Cell,90.830956
MARCKS,4.3388433,2.8212126251722654e-53,Schwann Cell,20.235874
PTPRZ1,6.6626177,1.940116033061619e-49,Schwann Cell,101.30894
SPTBN1,4.78713,2.0382925539478377e-47,Schwann Cell,27.610209
SYT1,7.176513,3.312980930858622e-41,Schwann Cell,144.65909
NRN1,9.199098,1.6160504717796338e-40,Schwann Cell,587.7658
GAS7,6.120496,9.93517852604726e-35,Schwann Cell,69.574936
ALDH1A3,5.0348325,3.9762611167049215e-32,Schwann Cell,32.782013
TUBA1A,3.9739451,5.824183172981352e-32,Schwann Cell,15.713636
SAMHD1,6.191271,2.3798689192012037e-31,Schwann Cell,73.07321
GRIK2,8.606384,6.620866877194102e-29,Schwann Cell,389.74435
SLC35F1,5.5315533,6.094735734546767e-29,Schwann Cell,46.25551
SPARCL1,3.9913754,4.044343863855124e-28,Schwann Cell,15.904636
PLEKHB1,6.1549315,1.6587033193882294e-27,Schwann Cell,71.2556
TBX3,6.6343236,5.892720721225574e-26,Schwann Cell,99.34143
NCAM1,4.8927503,1.0227414106434125e-24,Schwann Cell,29.707397
MPZ,7.1274657,1.309272109099166e-24,Schwann Cell,139.82376
BCHE,4.542599,2.3062358425055018e-22,Schwann Cell,23.30551
TMEM176A,4.1052437,3.939099164335137e-22,Schwann Cell,17.210815
F2R,5.3019533,4.5073173759126846e-21,Schwann Cell,39.449997
CD9,2.5729206,1.2357368161986764e-20,Schwann Cell,5.9501276
TFPI,4.970177,2.3766172189754937e-20,Schwann Cell,31.345299
TGFBR2,3.507418,2.5578822034326143e-20,Schwann Cell,11.37203
SOX6,4.1178417,4.264629313579463e-20,Schwann Cell,17.361765
DPYSL2,3.5443487,4.172511657885426e-20,Schwann Cell,11.666895
LPL,5.080917,1.1838033442016412e-19,Schwann Cell,33.84608
ALCAM,4.7498837,2.194336987173257e-19,Schwann Cell,26.906515
TMEM176B,3.380131,1.6793263684978447e-17,Schwann Cell,10.41168
NCAM2,6.192201,3.2087544307833565e-17,Schwann Cell,73.12035
GFRA3,4.9762545,4.1580210639657006e-17,Schwann Cell,31.477617
ITGA1,3.848152,7.909396133095087e-17,Schwann Cell,14.401547
PRIMA1,5.3596544,1.75304508702976e-16,Schwann Cell,41.05979
KCTD12,3.1020439,3.789521789583727e-16,Schwann Cell,8.586343
GFRA2,5.796597,1.070850170363414e-15,Schwann Cell,55.583973
MATN2,3.6497886,1.3235290987361226e-15,Schwann Cell,12.551506
COL18A1,3.0753303,1.5320545070050297e-15,Schwann Cell,8.428817
TNS3,3.3839324,4.3896508059405365e-15,Schwann Cell,10.439151
WIF1,4.944115,4.9873642036365855e-15,Schwann Cell,30.784136
APOD,2.629027,7.177931043608154e-15,Schwann Cell,6.186086
PDGFA,3.2577438,1.4363602810315987e-14,Schwann Cell,9.564859
KHDRBS3,5.2778106,1.5469850775073508e-14,Schwann Cell,38.795315
CST3,1.553804,1.5489150368045148e-14,Schwann Cell,2.9359024
CNTFR,4.162427,3.678991230809101e-14,Schwann Cell,17.906693
PLSCR4,3.8416102,4.404517364018625e-14,Schwann Cell,14.336393
SORCS1,7.1467285,5.087749984245021e-14,Schwann Cell,141.7032
SHC4,5.3918533,6.079531713000239e-14,Schwann Cell,41.986492
ANK3,2.9404774,1.4584132982612553e-13,Schwann Cell,7.6766524
L1CAM,6.4089546,2.700138112418695e-13,Schwann Cell,84.9743
AFAP1L2,3.1695528,3.3494316115856234e-13,Schwann Cell,8.997679
MATN4,5.564002,4.03281600374891e-13,Schwann Cell,47.307667
FLRT3,5.016969,1.7282160984846175e-12,Schwann Cell,32.378613
ANTXR2,3.1273491,2.4279299459183876e-12,Schwann Cell,8.738279
NGFR,3.2793071,3.0930779189710727e-12,Schwann Cell,9.708895
ADGRG6,4.474603,1.6108130749260754e-11,Schwann Cell,22.232576
ITGB8,3.0012095,2.1051433403949892e-11,Schwann Cell,8.00671
PLOD2,3.4621336,9.04727179056768e-11,Schwann Cell,11.020621
STARD13,3.288941,1.1436820905509171e-10,Schwann Cell,9.773944
PLXNB3,4.4414783,1.161149461947191e-10,Schwann Cell,21.72792
SNCA,6.249229,1.4986625639692836e-10,Schwann Cell,76.06859
TPST1,3.529404,4.1493352504919685e-10,Schwann Cell,11.546661
CCL2,2.7641275,8.364187299147846e-10,Schwann Cell,6.7933702
ARHGEF26,4.0641837,1.178983079139189e-09,Schwann Cell,16.72789
WIPF1,2.6903582,1.224413889179781e-09,Schwann Cell,6.454736
KCNMB4,3.7617946,2.8210090488836996e-09,Schwann Cell,13.564788
CHL1,2.0986705,2.8848161447768135e-09,Schwann Cell,4.2831445
MEGF10,3.088459,4.814933297320265e-09,Schwann Cell,8.505871
COL1A2,2.10535,5.102691233955125e-09,Schwann Cell,4.3030214
COL28A1,7.8747635,7.905775421830029e-09,Schwann Cell,234.71455
NID2,4.5894074,1.0863328511265747e-08,Schwann Cell,24.074059
CDH2,5.3374166,1.2650560712237668e-08,Schwann Cell,40.431747
GPX3,2.8018305,1.5365173689428046e-08,Schwann Cell,6.973247
SOX2,3.496732,1.5505179658285088e-08,Schwann Cell,11.28811
INSC,7.4618835,2.6066112842972128e-08,Schwann Cell,176.29938
ATP8A1,3.703591,2.7006711758421517e-08,Schwann Cell,13.028428
TMOD2,3.087813,3.588068341744178e-08,Schwann Cell,8.502062
SORCS2,3.1011043,4.790977000370719e-08,Schwann Cell,8.580752
COTL1,2.1558192,5.121293929135616e-08,Schwann Cell,4.4562163
CNP,2.2491045,7.591197160871195e-08,Schwann Cell,4.7538767
ARHGEF6,2.6939914,7.884611040277866e-08,Schwann Cell,6.471012
TSPAN11,4.2345457,8.032974910986776e-08,Schwann Cell,18.824577
ADAM23,5.688296,8.191778680252913e-08,Schwann Cell,51.56413
PCDH17,3.5384946,9.811400355636229e-08,Schwann Cell,11.619649
SLITRK5,4.7581754,1.0328325989961244e-07,Schwann Cell,27.061604
PRSS35,3.6393244,1.125827613324359e-07,Schwann Cell,12.460796
EDNRB,2.1072721,1.80610309258125e-07,Schwann Cell,4.3087583
ALDH1A1,1.5132924,1.8291116924586486e-07,Schwann Cell,2.8546076
GAS2L3,3.530263,2.237160913802962e-07,Schwann Cell,11.553539
MMP17,6.9508476,2.6557291802694175e-07,Schwann Cell,123.71252
THSD7A,2.9585373,3.245817929518137e-07,Schwann Cell,7.7733545
PDE2A,4.448692,3.967993978330566e-07,Schwann Cell,21.836836
NDST3,5.3847685,4.7545820208120816e-07,Schwann Cell,41.780807
CSGALNACT1,3.9814618,4.840713418373381e-07,Schwann Cell,15.795719
PDGFB,3.9436789,5.15094171067116e-07,Schwann Cell,15.387414
ETS1,2.009058,5.477165435647459e-07,Schwann Cell,4.025193
COL9A1,3.9258192,8.363272057437029e-07,Schwann Cell,15.198101
ETV1,2.279639,8.295631578981366e-07,Schwann Cell,4.855564
DUSP6,1.7260693,1.1841167741974947e-06,Schwann Cell,3.3082523
DMD,1.9428761,1.5332076659162175e-06,Schwann Cell,3.8447134
COL16A1,2.154034,1.9186492988108787e-06,Schwann Cell,4.450705
FAM181B,4.302702,1.9716164790935676e-06,Schwann Cell,19.735237
S100A1,2.3818753,2.1057492246660947e-06,Schwann Cell,5.212138
SNTB1,3.8869836,2.1656384437248784e-06,Schwann Cell,14.794445
PAQR8,3.2561111,2.2010261130130946e-06,Schwann Cell,9.554041
PCBP4,2.221776,2.2286487865505967e-06,Schwann Cell,4.664673
COL4A1,2.7060256,2.3027852401624203e-06,Schwann Cell,6.5252156
RXRG,5.016594,2.7915017323704094e-06,Schwann Cell,32.37019
ST3GAL5,2.5125608,3.0806502160656313e-06,Schwann Cell,5.706321
LRRTM1,8.191679,3.580399280254219e-06,Schwann Cell,292.37558
CTNNA2,6.34069,4.583750166596487e-06,Schwann Cell,81.04718
RGMB,2.0112581,5.140558116700959e-06,Schwann Cell,4.0313363
RSPO3,4.1078362,6.30326900194244e-06,Schwann Cell,17.241772
AIF1L,3.4396317,7.232027220269664e-06,Schwann Cell,10.850064
NCALD,2.9336734,7.739620870419628e-06,Schwann Cell,7.6405334
IQGAP2,2.4755156,7.899607669297287e-06,Schwann Cell,5.5616603
PRKCA,2.2982872,8.487042615054487e-06,Schwann Cell,4.918734
EFS,1.9325325,9.334862425941048e-06,Schwann Cell,3.8172472
PPP1R9A,3.2462132,1.0670372439255742e-05,Schwann Cell,9.488718
DKK3,1.6164082,1.1546457506326144e-05,Schwann Cell,3.0661075
SLITRK2,3.7982998,1.4564115683419554e-05,Schwann Cell,13.912404
NAV2,2.092463,1.5859193422204216e-05,Schwann Cell,4.2647552
LEPR,3.451688,1.621567752307716e-05,Schwann Cell,10.941116
ENDOD1,2.0676017,2.274804495810803e-05,Schwann Cell,4.191892
NDRG1,1.453516,2.4310651575858883e-05,Schwann Cell,2.7387471
ASAP2,1.663334,2.6637911906540852e-05,Schwann Cell,3.1674767
ERBB4,4.212031,3.692976298985181e-05,Schwann Cell,18.533081
NTRK3,3.4008842,4.080267350496101e-05,Schwann Cell,10.562535
TRIM9,2.2946951,4.9958614163414514e-05,Schwann Cell,4.9065027
GATM,1.5228623,5.08093348611555e-05,Schwann Cell,2.873606
ITM2A,1.5139278,5.381374598363142e-05,Schwann Cell,2.855865
CMTM3,1.749789,5.7876821895750114e-05,Schwann Cell,3.3630939
RHBDF1,1.8001665,7.60679625975583e-05,Schwann Cell,3.4826043
ARHGAP19,2.3255289,7.645042024106168e-05,Schwann Cell,5.0124946
CADM2,1.8216809,7.832309076104919e-05,Schwann Cell,3.5349283
VGLL3,1.9212339,8.874689840803057e-05,Schwann Cell,3.7874684
CXXC5,2.0885775,9.302606454415623e-05,Schwann Cell,4.253285
COL5A3,3.3608522,9.967647477233376e-05,Schwann Cell,10.273474
ARHGEF10,2.063324,0.00012650926417568436,Schwann Cell,4.1794815
SLITRK6,2.3402703,0.00012856712257215515,Schwann Cell,5.063975
RNASE1,2.7857661,0.0001324062919925821,Schwann Cell,6.8960304
CSPG5,3.7515357,0.00014499422086763778,Schwann Cell,13.468672
TSC22D4,1.5965874,0.0001456721524123275,Schwann Cell,3.024271
RNF182,4.2350883,0.0001518392013694831,Schwann Cell,18.83166
ART3,4.2099805,0.00015398980814201494,Schwann Cell,18.50676
HSPA12A,3.3182561,0.00015919616850407578,Schwann Cell,9.97458
ADGRD1,1.8541523,0.00015937342974883082,Schwann Cell,3.6153927
TTYH2,2.8600173,0.00015983333952545304,Schwann Cell,7.2602406
ITIH5,1.8602957,0.0001834659863482263,Schwann Cell,3.6308208
STAG3,6.161787,0.000204454945188094,Schwann Cell,71.59501
TRIB2,1.6028107,0.00023961211490229994,Schwann Cell,3.037345
PHACTR3,4.2311554,0.0002467471862557478,Schwann Cell,18.780394
KCNS3,4.206572,0.0002507232658172645,Schwann Cell,18.463089
LZTS1,2.3999119,0.00025193747560310246,Schwann Cell,5.2777095
MAP2,1.7539628,0.00026809445859238897,Schwann Cell,3.3728373
FYN,2.3580384,0.000280645791328392,Schwann Cell,5.126728
SLITRK1,6.28201,0.00034187468745056434,Schwann Cell,77.81682
PRSS23,1.3287213,0.0003448091443049459,Schwann Cell,2.5117993
LRRC4C,2.1104448,0.00036124346655459305,Schwann Cell,4.318244
KCNJ10,3.2881153,0.00037938702734013777,Schwann Cell,9.7683525
LAMA2,2.7390742,0.0004191051661177488,Schwann Cell,6.676418
PRX,3.1311336,0.00048608106090246647,Schwann Cell,8.76123
AATK,2.3688612,0.0005049910327563748,Schwann Cell,5.1653323
MEGF9,1.2439626,0.0005334224417714897,Schwann Cell,2.3684819
TSPAN15,1.4697726,0.0006003089968040668,Schwann Cell,2.7697823
MX1,2.1097715,0.0006055883387692521,Schwann Cell,4.316229
FIGN,2.9181216,0.000641834517484016,Schwann Cell,7.5586133
FRMD5,5.182263,0.000726635380061626,Schwann Cell,36.309193
TENM3,1.8560122,0.00073365854943536,Schwann Cell,3.6200566
CERS4,2.1135056,0.0007735478819908796,Schwann Cell,4.327415
ABCA6,2.036073,0.0009914082099084249,Schwann Cell,4.1012764
LPAR1,3.090776,0.0011033443050593576,Schwann Cell,8.519542
SLC44A1,1.1175219,0.0012971946756326405,Schwann Cell,2.1697395
RASGEF1C,4.7543054,0.0013811687139248768,Schwann Cell,26.989107
FADS3,1.391191,0.0015076260430035664,Schwann Cell,2.6229513
IL1RAPL1,6.0313797,0.0017703301174668339,Schwann Cell,65.407295
NPDC1,1.3595842,0.0017927437706771142,Schwann Cell,2.566112
CADM3,1.8322968,0.001901103506389421,Schwann Cell,3.5610356
TFAP2B,1.5046624,0.0020515645234758973,Schwann Cell,2.8375826
RCVRN,3.859635,0.0020830925473800254,Schwann Cell,14.516635
INPP5F,1.3083194,0.0022315400054472552,Schwann Cell,2.476529
DTX4,3.7225654,0.0022682196927031307,Schwann Cell,13.20091
CREB5,1.1099488,0.0023077174143782842,Schwann Cell,2.1583798
PREX2,3.6822135,0.0023333627450610557,Schwann Cell,12.836799
C1QTNF1,1.2781559,0.002484748507546295,Schwann Cell,2.4252877
RASSF4,1.1689038,0.0025742345147420687,Schwann Cell,2.248408
STMN1,1.0293547,0.003666516883497014,Schwann Cell,2.041111
PRDM8,2.6710644,0.004100292991331947,Schwann Cell,6.368989
NTM,4.308425,0.004435373479956823,Schwann Cell,19.813679
EFR3B,1.9449008,0.00452907402123198,Schwann Cell,3.850113
COBL,1.4824374,0.004685135550102506,Schwann Cell,2.794204
PIK3R6,4.1033034,0.004802385798898653,Schwann Cell,17.187685
RGS16,1.1297722,0.004933917500329562,Schwann Cell,2.188242
CAPN5,1.0698017,0.0049742258569193875,Schwann Cell,2.0991447
SV2C,6.46765,0.00503918349653197,Schwann Cell,88.50272
MME,6.0504985,0.00523721095726446,Schwann Cell,66.279854
FLRT1,4.9620667,0.006191596956739886,Schwann Cell,31.169577
PLEKHA4,3.5548935,0.006340068828415008,Schwann Cell,11.752481
POU3F1,1.0741737,0.007298212319365606,Schwann Cell,2.1055157
LUZP2,6.8560085,0.008543698636734182,Schwann Cell,115.841515
SV2B,3.0835729,0.008733764109917719,Schwann Cell,8.477112
DAB1,3.423939,0.010782591321060284,Schwann Cell,10.732684
NFE2L3,1.5932486,0.011432923516444536,Schwann Cell,3.01728
OPN3,2.6331384,0.013094073425246483,Schwann Cell,6.2037406
PPP2R2B,2.6352184,0.013107476585398086,Schwann Cell,6.2126913
SCG3,3.0550082,0.013620793573843893,Schwann Cell,8.31092
COL6A3,1.7830799,0.014050353609168197,Schwann Cell,3.441601
FRMD4A,0.91367185,0.014409285355177699,Schwann Cell,1.883834
KCNK5,1.8445497,0.01586764964868797,Schwann Cell,3.5914083
SLC6A15,1.3034905,0.01705755133870491,Schwann Cell,2.4682534
VWC2,4.895036,0.017971492163492416,Schwann Cell,29.754505
ECE1,0.8270563,0.018480152104906226,Schwann Cell,1.7740618
MLIP,4.50396,0.019364165892863727,Schwann Cell,22.689613
COL5A2,0.9489333,0.022619919937902154,Schwann Cell,1.9304448
SLC2A3,0.87979114,0.02282076692898361,Schwann Cell,1.8401089
DEPDC7,2.4373565,0.0232550364151536,Schwann Cell,5.4164834
DPP10,3.6891432,0.024407533634073122,Schwann Cell,12.898605
TNFAIP6,3.6509945,0.02478929166508397,Schwann Cell,12.562002
GPM6A,0.953404,0.02654980650224825,Schwann Cell,1.9364363
PDE4B,1.2126513,0.026702023327015163,Schwann Cell,2.3176315
XYLT1,1.033396,0.027298814472982703,Schwann Cell,2.0468366
GAB1,0.7773397,0.028266307628167113,Schwann Cell,1.7139674
ITGA4,2.2203386,0.02928641113315349,Schwann Cell,4.6600275
ENHO,1.4639087,0.035240492211616764,Schwann Cell,2.7585473
SYT11,3.6909559,0.04010291095163047,Schwann Cell,12.914823
MACROD2,1.252921,0.042018349619277105,Schwann Cell,2.3832345
CLGN,2.4470303,0.04833983259164598,Schwann Cell,5.452925
FST,1.1931304,0.04927710990882332,Schwann Cell,2.2864833
SYNM,0.72212625,0.05402924256203589,Schwann Cell,1.6496115
VEGFA,0.6730387,0.054683788657431884,Schwann Cell,1.5944277
SYP,2.816192,0.057221480015144786,Schwann Cell,7.043009
PIK3R1,0.63920414,0.060903375562422285,Schwann Cell,1.5574697
P2RY1,0.81381285,0.06894283307459384,Schwann Cell,1.7578511
ANXA3,1.1112014,0.0703329971634345,Schwann Cell,2.1602545
SERPINH1,0.6734237,0.07069184296537294,Schwann Cell,1.5948533
RCAN1,0.70340943,0.07249293985144417,Schwann Cell,1.6283485
FADS1,0.80508065,0.07550696237217765,Schwann Cell,1.7472435
COL11A2,2.9020476,0.08536845431825899,Schwann Cell,7.4748654
EGFLAM,2.134982,0.08887918043001482,Schwann Cell,4.392317
COL11A1,1.953667,0.10310847392640494,Schwann Cell,3.8735785
DNAJB2,0.5998317,0.10346190289953322,Schwann Cell,1.5155398
CNTN4,0.56771165,0.1079415293135974,Schwann Cell,1.4821708
STK32A,2.3615782,0.1111244046065049,Schwann Cell,5.1393223
BRSK2,3.6503363,0.11235232020351303,Schwann Cell,12.556272
COL9A2,3.5227664,0.11550668402718244,Schwann Cell,11.49366
TNFRSF11B,0.95534205,0.11863035528285804,Schwann Cell,1.9390393
CUBN,3.3960757,0.1191469633595622,Schwann Cell,10.52739
PSRC1,1.7810314,0.11982971406297199,Schwann Cell,3.4367177
THY1,0.6982271,0.12110911967112294,Schwann Cell,1.6225097
ITPR3,0.5334476,0.13205143628522475,Schwann Cell,1.4473839
GAP43,0.9551424,0.1329967042478391,Schwann Cell,1.938771
SRPX,0.61923295,0.16970100377692335,Schwann Cell,1.5360583
RELN,1.1194516,0.17029407169700003,Schwann Cell,2.1726437
MMP2,0.45921838,0.1734111519244815,Schwann Cell,1.3747967
SMOC1,1.1894121,0.18395776319201798,Schwann Cell,2.280598
CHD7,0.4927459,0.19586513693611524,Schwann Cell,1.4071206
OAS3,1.5461379,0.1974679664218815,Schwann Cell,2.9203432
COL12A1,0.54701996,0.19783617898449313,Schwann Cell,1.4610646
ATP10B,0.4883263,0.21633664568805594,Schwann Cell,1.4028165
ANKRD44,0.6812742,0.23239864984931782,Schwann Cell,1.6035553
FGFBP3,0.81344503,0.24856072464890422,Schwann Cell,1.757403
FRMD3,1.0867107,0.2522285584136872,Schwann Cell,2.1238923
HAS2,1.5461618,0.26271904555975734,Schwann Cell,2.9203913
ST6GAL1,0.64371246,0.27214464824096046,Schwann Cell,1.5623443
SMPD3,2.1841686,0.2745574736081962,Schwann Cell,4.544648
CDH7,1.1705244,0.27908135131885387,Schwann Cell,2.250935
ABCG2,0.70083326,0.28127931666237,Schwann Cell,1.6254433
PPFIA2,1.3728167,0.29657130255106684,Schwann Cell,2.5897567
IFIT2,0.5149504,0.30331273452862584,Schwann Cell,1.428945
TTC39C,0.64776516,0.3118680262470498,Schwann Cell,1.5667393
CYTL1,0.7455718,0.3119813557217356,Schwann Cell,1.6766386
MIA,0.78053224,0.32891049430542474,Schwann Cell,1.7177645
G0S2,0.2956578,0.37842486673121534,Schwann Cell,1.2274445
ENTPD2,0.5047158,0.39000915278881865,Schwann Cell,1.4188439
LAT,0.8477369,0.39009812736720106,Schwann Cell,1.7996756
MBP,0.44431937,0.3965069016161089,Schwann Cell,1.360672
FLRT2,0.32614398,0.39962462306165214,Schwann Cell,1.253658
FAM81A,1.2779828,0.4135613662305617,Schwann Cell,2.4249966
MEGF6,0.55367786,0.4274723170103304,Schwann Cell,1.4678228
FGF7,0.47055194,0.4408078244109572,Schwann Cell,1.3856394
AKNAD1,1.9765413,0.4594739932974147,Schwann Cell,3.9354846
IL1RAP,0.25897288,0.5125104830922318,Schwann Cell,1.1966264
EDARADD,0.40807578,0.5181308325649743,Schwann Cell,1.3269149
ABLIM3,0.40786502,0.5421405962020309,Schwann Cell,1.3267211
BEST1,1.281203,0.5611142981627923,Schwann Cell,2.4304156
ITPRIPL1,0.7825691,0.5629304799467956,Schwann Cell,1.7201915
ARHGAP22,0.31130308,0.5630171370303261,Schwann Cell,1.2408279
SNX18,0.21258982,0.5642667003835492,Schwann Cell,1.1587664
VCAM1,0.2977673,0.5656043841932175,Schwann Cell,1.2292405
GJC2,0.59949946,0.5687493783524165,Schwann Cell,1.5151908
GLIPR2,0.29106104,0.5734692124174707,Schwann Cell,1.2235398
PTGIR,0.7362647,0.5812550544403847,Schwann Cell,1.6658572
FAM78A,0.668579,0.6090897005724212,Schwann Cell,1.5895065
GATA2,0.58612865,0.645386914228286,Schwann Cell,1.501213
DDIT4,0.16013595,0.6470189103293378,Schwann Cell,1.1173924
SLC44A2,0.15037844,0.6496341364614285,Schwann Cell,1.1098605
TOX,0.8725661,0.6554334188824698,Schwann Cell,1.8309166
CHML,0.31064215,0.6562096157552613,Schwann Cell,1.2402595
SDK2,0.5319891,0.6707777320875334,Schwann Cell,1.4459213
IL16,0.31226933,0.6812609633639768,Schwann Cell,1.2416593
HPDL,0.49569672,0.6891081456597306,Schwann Cell,1.4100015
RASGRP1,0.22439839,0.7085361132205701,Schwann Cell,1.1682899
ERCC6L,0.6425817,0.7238140651258889,Schwann Cell,1.5611203
GPR155,0.18109837,0.748563978986688,Schwann Cell,1.1337467
TMEM177,0.5535387,0.7545434482385315,Schwann Cell,1.4676813
MFAP3L,0.13752604,0.7576584302997991,Schwann Cell,1.1000172
SAMD8,0.12336529,0.7609835881568151,Schwann Cell,1.0892727
NLGN3,0.52379036,0.7652047563946017,Schwann Cell,1.4377276
MICALL2,0.15996364,0.7755708448167411,Schwann Cell,1.117259
SPN,0.49249646,0.7772187785221953,Schwann Cell,1.4068773
PDK4,0.1616499,0.7847542649892412,Schwann Cell,1.1185657
C1QTNF6,0.45565712,0.79053818367287,Schwann Cell,1.3714073
ARHGAP15,0.21428771,0.7933788782447575,Schwann Cell,1.160131
TDRKH,0.3000852,0.7970456288452954,Schwann Cell,1.231217
CHST12,0.16336077,0.8068998375286796,Schwann Cell,1.119893
SMIM6,0.22602296,0.8094700260942906,Schwann Cell,1.1696062
DPEP2,0.40751386,0.8098116366456566,Schwann Cell,1.3263981
TMC8,0.35802826,0.8298261101511836,Schwann Cell,1.281673
ITGA6,0.067244455,0.8362362838839097,Schwann Cell,1.0477136
FN1,0.06044904,0.8602095978209042,Schwann Cell,1.0427903
IFIT1,0.088665776,0.8664702712262814,Schwann Cell,1.0633862
ERAP1,0.055276107,0.8820791425201207,Schwann Cell,1.039058
STK10,0.08223312,0.8929877589258548,Schwann Cell,1.0586554
NAT14,0.09543765,0.8933918886402274,Schwann Cell,1.0683894
BACH2,0.07419589,0.8973508529829459,Schwann Cell,1.0527741
MPPED2,0.05441892,0.9031567894694783,Schwann Cell,1.0384408
SASH1,0.036130965,0.911769592873767,Schwann Cell,1.0253603
RALGPS2,0.04224001,0.9124043040339436,Schwann Cell,1.0297114
SLC11A1,0.07003792,0.9211574181209669,Schwann Cell,1.0497442
ARMC6,0.05798755,0.928808731802321,Schwann Cell,1.0410126
KLHL32,0.13488477,0.9306364732436478,Schwann Cell,1.0980052
IFI35,0.03477789,0.9409426991330949,Schwann Cell,1.024399
ADORA2A,0.06413265,0.9528115455144661,Schwann Cell,1.0454562
TMEM140,0.016064718,0.9914055807235606,Schwann Cell,1.0111974
H6PD,-0.0014730728,0.9977140826291069,Schwann Cell,0.99897945
LZTR1,-0.009551435,0.9864559484665332,Schwann Cell,0.9934013
