Name,logfc,pvals_adj,celltype,fc
ENG,0.74703556,0.37420294478251437,Schwann Cell,1.6783407
SLC2A3,1.5377933,0.38272284831600256,Schwann Cell,2.9035006
S100A9,3.1661372,0.38460195191363844,Schwann Cell,8.976401
ARHGAP24,0.9881381,0.3942714955923807,Schwann Cell,1.9836233
COBL,0.9535841,0.40268971912201224,Schwann Cell,1.9366779
SCG3,2.701476,0.4095970348717817,Schwann Cell,6.504671
VMO1,2.4400015,0.4278538500069763,Schwann Cell,5.426423
CREB5,0.8110954,0.4333775417375534,Schwann Cell,1.7545432
CASC3,0.7009122,0.43348118609615316,Schwann Cell,1.6255323
FOXJ1,2.320973,0.43689209376083904,Schwann Cell,4.9966908
RGS9,1.2725954,0.43904326920301373,Schwann Cell,2.415958
PELO,2.2846472,0.44023242637083215,Schwann Cell,4.8724494
LIPC,2.197007,0.44794145954977216,Schwann Cell,4.5852704
PPP2R2B,2.1935067,0.44878369729685663,Schwann Cell,4.5741596
CLEC2D,0.62939984,0.4489625251367221,Schwann Cell,1.5469214
NNMT,0.9579664,0.45532067269549636,Schwann Cell,1.9425697
AQP4,1.9527466,0.4738068558543562,Schwann Cell,3.8711083
BAG3,0.5901378,0.47440110114387923,Schwann Cell,1.5053905
PLP2,0.6142184,0.4763945882994357,Schwann Cell,1.5307286
PPP1R1B,1.9086258,0.47891423593034554,Schwann Cell,3.7545133
SNX18,0.6020885,0.4789440876571659,Schwann Cell,1.5179124
PRKCQ,0.7143709,0.47940782918961033,Schwann Cell,1.6407676
ISG15,0.61266285,0.4794264807564522,Schwann Cell,1.529079
TNFAIP2,0.78130364,0.4819623800809204,Schwann Cell,1.7186832
NOVA1,1.8351921,0.4877625484174192,Schwann Cell,3.5681891
MYL9,0.5289405,0.515342570728383,Schwann Cell,1.4428692
ATG10,0.5891322,0.5188911986412996,Schwann Cell,1.5043416
DEPDC7,0.98335737,0.5205864555329136,Schwann Cell,1.9770609
PDK4,1.5333139,0.5299343329130402,Schwann Cell,2.8944993
IGFBP3,0.940594,0.5366011637669141,Schwann Cell,1.9193183
DAB2IP,0.5145211,0.5390874458339419,Schwann Cell,1.4285198
ADAP1,0.9152875,0.5431565113595697,Schwann Cell,1.8859448
LRRC4,1.4502691,0.5436136838581236,Schwann Cell,2.7325902
LPAR2,1.383157,0.5543220604444404,Schwann Cell,2.6083853
SLC9A3R1,0.5256433,0.5589374575690771,Schwann Cell,1.4395753
EMP1,0.47016805,0.5593365889114834,Schwann Cell,1.3852708
NFATC3,0.57507426,0.5593825904887838,Schwann Cell,1.4897542
WIPF1,0.57198596,0.5623089904699993,Schwann Cell,1.4865686
CENPM,1.3259107,0.5652735864741911,Schwann Cell,2.5069108
RPGRIP1,0.83862466,0.5691116510992327,Schwann Cell,1.7883445
NIPA1,0.5588309,0.5696574254539306,Schwann Cell,1.473075
NAV2,0.491672,0.5716952295819993,Schwann Cell,1.4060736
PDLIM1,0.4734967,0.5727713365992946,Schwann Cell,1.3884706
CAMP,1.2690749,0.5756100636990924,Schwann Cell,2.4100697
CAPN5,0.58902735,0.5768086614193682,Schwann Cell,1.5042323
GAB1,0.48555803,0.5815302921243335,Schwann Cell,1.4001273
TPK1,0.800842,0.5826374270582253,Schwann Cell,1.7421176
USP6NL,0.5780785,0.5880715113434234,Schwann Cell,1.4928597
COL9A2,1.1902587,0.5918851147599107,Schwann Cell,2.2819366
NGF,0.77847993,0.5944030619566348,Schwann Cell,1.7153226
PHACTR1,0.5358805,0.610843409310036,Schwann Cell,1.4498267
EFR3B,0.7287419,0.6120350966524715,Schwann Cell,1.6571933
PPM1M,0.45178276,0.6124669550870293,Schwann Cell,1.3677293
TGFBR2,0.40343064,0.6137226524857265,Schwann Cell,1.3226494
PXN,0.4261885,0.6219450486414813,Schwann Cell,1.3436791
FOS,0.1388691,0.6254718783427492,Schwann Cell,1.1010417
LRP8,0.9887279,0.6386726256738657,Schwann Cell,1.9844345
COL9A1,0.9819286,0.6401507405655649,Schwann Cell,1.975104
MEX3D,0.5334773,0.6465542567400833,Schwann Cell,1.4474137
MX1,0.9264025,0.6537662098377809,Schwann Cell,1.9005309
TRIM14,0.88116777,0.6655155280168967,Schwann Cell,1.8418655
CIT,0.60151744,0.666573352622334,Schwann Cell,1.5173117
INPP5F,0.39244017,0.6670521722284629,Schwann Cell,1.3126117
TRIM9,0.848562,0.6740041512323008,Schwann Cell,1.8007052
FGFBP3,0.547475,0.6896423718181808,Schwann Cell,1.4615254
RSAD2,0.54032624,0.6926255096224898,Schwann Cell,1.4543014
PAX3,0.33526254,0.7057647832157918,Schwann Cell,1.2616069
TNFRSF19,0.3597159,0.7083514467943893,Schwann Cell,1.2831732
IL16,0.48923418,0.7160217388539223,Schwann Cell,1.4036995
SGCD,0.31312668,0.7215658044541335,Schwann Cell,1.2423973
CHD7,0.32952064,0.7291740832989738,Schwann Cell,1.2565957
DNMT3B,0.6471648,0.734820722537737,Schwann Cell,1.5660875
OTUD1,0.3254074,0.735735385184201,Schwann Cell,1.2530181
DNAJB2,0.29218954,0.7379504445896063,Schwann Cell,1.2244972
TNS3,0.2705078,0.7422758438364446,Schwann Cell,1.2062323
SNRK,0.27083996,0.7456212574651909,Schwann Cell,1.2065101
MGLL,0.25512272,0.7502895175458262,Schwann Cell,1.1934372
BLCAP,0.28415623,0.7633593034663595,Schwann Cell,1.2176979
PCP4,0.29889378,0.7706409655310118,Schwann Cell,1.2302008
ST6GAL1,0.24903217,0.7917032579054533,Schwann Cell,1.1884096
RGS16,0.23073524,0.7927665118698067,Schwann Cell,1.1734327
KCNJ10,0.46728882,0.7965153100265185,Schwann Cell,1.382509
RCAN1,0.21841547,0.7973442316438352,Schwann Cell,1.163455
BMP7,0.28281835,0.7991840833227543,Schwann Cell,1.2165692
HELZ2,0.27683786,0.8000456034394101,Schwann Cell,1.2115364
IFIH1,0.24856569,0.8031795515204726,Schwann Cell,1.1880254
ETS1,0.20804565,0.8040738145956319,Schwann Cell,1.1551223
ADORA2A,0.4180125,0.8146435841323884,Schwann Cell,1.3360857
IL1RAPL1,0.29656512,0.8163902446275102,Schwann Cell,1.2282166
TTLL7,0.2825394,0.8263098783334326,Schwann Cell,1.2163339
P2RY2,0.359409,0.838140345382131,Schwann Cell,1.2829002
SLC43A2,0.1943124,0.8444337529654383,Schwann Cell,1.1441786
CHRDL1,0.33279684,0.8490312604628336,Schwann Cell,1.2594526
GRASP,0.15426028,0.8763596983648682,Schwann Cell,1.1128509
SMPD3,0.2613989,0.8784523005701117,Schwann Cell,1.1986403
CNTN4,0.23015817,0.8915628361399148,Schwann Cell,1.1729635
ASNS,0.22347252,0.8947797472090121,Schwann Cell,1.1675404
STK4,0.10688263,0.9029232457692231,Schwann Cell,1.0768987
LIPA,0.09726493,0.9043885795371445,Schwann Cell,1.0697435
MRM1,0.18986118,0.9097632539600989,Schwann Cell,1.1406538
MAL2,0.08608475,0.9247507743318959,Schwann Cell,1.0614855
RBCK1,0.06205146,0.938685566112858,Schwann Cell,1.0439491
PIK3R1,0.05953934,0.9394727643162784,Schwann Cell,1.042133
PLVAP,0.077399306,0.9493748736594824,Schwann Cell,1.0551143
KRT14,0.041864593,0.9587564053989952,Schwann Cell,1.0294435
STK10,0.053471584,0.9594787894127306,Schwann Cell,1.0377591
SV2B,0.08155906,0.9597834700173902,Schwann Cell,1.0581609
ARRDC3,0.040481355,0.9613553500468948,Schwann Cell,1.0284569
ANKRD44,0.03449312,0.9666791238670343,Schwann Cell,1.0241969
NUBPL,0.042209025,0.9681468038177541,Schwann Cell,1.0296893
SEPT6,0.02707315,0.979522721704013,Schwann Cell,1.0189428
PLOD2,0.01897564,0.9855232140507487,Schwann Cell,1.0132397
FHDC1,0.0064501786,0.9957117813456233,Schwann Cell,1.004481
SLITRK1,0.0,1.0,Schwann Cell,1.0
CASP7,-0.009034808,0.9939288274296513,Schwann Cell,0.9937571
NTM,-0.013902931,0.9906186284465255,Schwann Cell,0.9904095
NR4A2,-0.019873353,0.9804044856118618,Schwann Cell,0.9863193
PQLC2,-0.053756304,0.9725591207449804,Schwann Cell,0.9634246
IFI35,-0.032587133,0.9678963557403509,Schwann Cell,0.9776655
SMTN,-0.044181127,0.9608043760065242,Schwann Cell,0.9698401
FSCN1,-0.052608274,0.9558295090919262,Schwann Cell,0.96419156
CASP1,-0.069815874,0.9527602188558684,Schwann Cell,0.9527596
DENND3,-0.09292522,0.9518904670886958,Schwann Cell,0.9376197
LDLR,-0.060787637,0.9405073309731414,Schwann Cell,0.95874053
SASH1,-0.092314675,0.9077669003410973,Schwann Cell,0.9380166
CXCL1,-0.101929136,0.9042949972353357,Schwann Cell,0.9317862
MAMDC2,-0.18747836,0.900307346340721,Schwann Cell,0.87813926
FBLN2,-0.12756608,0.8991712166035535,Schwann Cell,0.91537446
PTTG1,-0.14694309,0.8986571401413634,Schwann Cell,0.9031621
CHMP4C,-0.15597862,0.8914357078403035,Schwann Cell,0.89752334
ADH7,-0.13404873,0.8848794454275167,Schwann Cell,0.9112705
WARS,-0.14411679,0.876246665522633,Schwann Cell,0.9049332
NR4A1,-0.12231166,0.872556734298289,Schwann Cell,0.9187144
CLDN11,-0.24544236,0.868020003486506,Schwann Cell,0.8435571
PPFIBP2,-0.14576946,0.8612190491041862,Schwann Cell,0.90389717
JAML,-0.25675046,0.8609394353479949,Schwann Cell,0.836971
SLC35A2,-0.15378848,0.8607173105113746,Schwann Cell,0.8988869
SLC25A42,-0.26886296,0.8544251012922163,Schwann Cell,0.8299734
CHST12,-0.17165817,0.8526994298441841,Schwann Cell,0.8878217
EGFL7,-0.18389058,0.8526252442609442,Schwann Cell,0.8803258
RSPO3,-0.23238434,0.8379852774229457,Schwann Cell,0.8512269
KCNMB4,-0.3080637,0.8322650591399967,Schwann Cell,0.80772513
TCHH,-0.31185332,0.8300585293991518,Schwann Cell,0.8056062
INSIG1,-0.17996106,0.8274058297815186,Schwann Cell,0.88272685
PPP1R12B,-0.19479544,0.8189118224070269,Schwann Cell,0.8736968
CSPG5,-0.33208084,0.8180300164592917,Schwann Cell,0.7943899
MME,-0.33837244,0.8143045440366745,Schwann Cell,0.7909331
GPM6A,-0.22396217,0.8110849160206839,Schwann Cell,0.85621077
MACROD2,-0.2682796,0.8107781125491262,Schwann Cell,0.8303091
CTSK,-0.20490657,0.8030227665323693,Schwann Cell,0.8675949
SLC6A15,-0.36306775,0.7985486577675124,Schwann Cell,0.7775095
CENPF,-0.37877664,0.7889167494368303,Schwann Cell,0.7690895
ARHGAP19,-0.38178152,0.7883243340078714,Schwann Cell,0.7674893
ADAMTS4,-0.26735052,0.7853558988158634,Schwann Cell,0.830844
ANKRD54,-0.26664156,0.7850852139473136,Schwann Cell,0.83125234
IL6,-0.39431992,0.7831222324042695,Schwann Cell,0.760848
SDK2,-0.30660155,0.7802469572088507,Schwann Cell,0.80854416
TTR,-0.2896701,0.7710044184155959,Schwann Cell,0.8180891
TNFRSF11B,-0.33407632,0.7620896305097159,Schwann Cell,0.79329187
BDNF,-0.3471759,0.7552411668403316,Schwann Cell,0.7861214
SLC2A1,-0.26177704,0.7532268807554239,Schwann Cell,0.83405995
TOP2A,-0.45066336,0.7462387126947976,Schwann Cell,0.7317063
PSMB9,-0.2655712,0.74596546231847,Schwann Cell,0.8318693
LLGL2,-0.45083028,0.7445897082414695,Schwann Cell,0.7316217
PAQR8,-0.45390624,0.7433842266431787,Schwann Cell,0.73006344
TOX,-0.35793293,0.7433169539503555,Schwann Cell,0.7802818
WIF1,-0.4657457,0.7356371568701936,Schwann Cell,0.7240967
HILPDA,-0.33921024,0.7254961097362862,Schwann Cell,0.79047394
CSF1,-0.3207863,0.7219949705459391,Schwann Cell,0.8006334
MLLT6,-0.3069828,0.7204160794068573,Schwann Cell,0.80833054
PLAUR,-0.49593353,0.7162687840653683,Schwann Cell,0.7091027
TNNT1,-0.3974298,0.7138024722776568,Schwann Cell,0.75920963
EMB,-0.30493683,0.7100895552283168,Schwann Cell,0.8094777
CCND3,-0.29976308,0.7090359922718767,Schwann Cell,0.8123858
EPHA2,-0.40860605,0.7063898830906599,Schwann Cell,0.7533509
CLEC3B,-0.5183931,0.7040841401539897,Schwann Cell,0.698149
ESAM,-0.52451795,0.701468640784326,Schwann Cell,0.6951914
CDC14A,-0.32878473,0.6993230881228245,Schwann Cell,0.7962069
CNTFR,-0.32438257,0.6921984927742155,Schwann Cell,0.79864013
TASP1,-0.4283373,0.6914145801028089,Schwann Cell,0.74311775
GPR155,-0.540709,0.6902926079841707,Schwann Cell,0.687433
DSP,-0.3194615,0.6888576612996615,Schwann Cell,0.80136895
VWA5A,-0.3302255,0.6805749581238013,Schwann Cell,0.7954121
VCAM1,-0.33579847,0.6801659740090923,Schwann Cell,0.79234546
PARP12,-0.36797446,0.6795103269418703,Schwann Cell,0.7748696
KIF21B,-0.5621137,0.6769782544405174,Schwann Cell,0.6773091
PENK,-0.3647615,0.6744596995703527,Schwann Cell,0.77659726
C1QTNF6,-0.45424446,0.6698403774510191,Schwann Cell,0.7298923
KCNK5,-0.574308,0.668680207144992,Schwann Cell,0.6716083
FADS3,-0.46190572,0.6653801209440142,Schwann Cell,0.7260266
CTHRC1,-0.47129974,0.6601280317954534,Schwann Cell,0.72131443
DGCR2,-0.381317,0.6515506508440805,Schwann Cell,0.76773643
NCALD,-0.37428656,0.641024854707203,Schwann Cell,0.7714868
NFE2L3,-0.6209446,0.6408036184042505,Schwann Cell,0.6502451
EDNRA,-0.45189562,0.6339307788394439,Schwann Cell,0.7310816
GLIPR2,-0.5018738,0.6324443631314458,Schwann Cell,0.706189
ANGPT2,-0.6451469,0.6249147609209748,Schwann Cell,0.63942766
MPPED2,-0.6603893,0.6170002248752467,Schwann Cell,0.63270754
CEMIP,-0.66643006,0.612768318846964,Schwann Cell,0.63006383
UBIAD1,-0.6794346,0.6011655944797145,Schwann Cell,0.6244099
SEMA4B,-0.49901074,0.594739354017737,Schwann Cell,0.7075918
CSGALNACT1,-0.68612814,0.5943966744773859,Schwann Cell,0.6215196
MFAP3L,-0.47251755,0.5910439671010981,Schwann Cell,0.7207058
COL11A1,-0.48027977,0.5874335700533185,Schwann Cell,0.7168386
TFAP2C,-0.7041666,0.5858748864281856,Schwann Cell,0.61379695
HHATL,-0.7158943,0.5798427206413509,Schwann Cell,0.6088276
COTL1,-0.44646406,0.5740406172036867,Schwann Cell,0.7338392
HYAL2,-0.5845764,0.5716018333479982,Schwann Cell,0.66684514
IRF9,-0.45654586,0.5693429628678327,Schwann Cell,0.7287289
PRIM2,-0.7351345,0.5654723968592787,Schwann Cell,0.600762
STRN4,-0.48500898,0.561309767928426,Schwann Cell,0.7144926
TTC38,-0.59889096,0.5601910436199082,Schwann Cell,0.66026133
LY96,-0.6046277,0.5588984147175216,Schwann Cell,0.65764105
SIGIRR,-0.7741984,0.5402421315870709,Schwann Cell,0.5847134
LMAN2L,-0.57530123,0.5363070285068814,Schwann Cell,0.6711461
SEPT1,-0.63761824,0.5317845473226555,Schwann Cell,0.6427732
CERS4,-0.49884352,0.5289767398019434,Schwann Cell,0.70767385
RPS6KA4,-0.513464,0.5257573506529316,Schwann Cell,0.7005384
SLC5A3,-0.5385739,0.5088432090861885,Schwann Cell,0.6884511
ARHGEF6,-0.61568564,0.5029725283179016,Schwann Cell,0.65261966
MAP3K1,-0.57089144,0.4943259552830256,Schwann Cell,0.6732007
PTPN4,-0.69846815,0.49365429439154596,Schwann Cell,0.61622614
SLC2A4,-0.85148305,0.49257894975208194,Schwann Cell,0.5542147
PRCP,-0.6975178,0.4908626216795542,Schwann Cell,0.6166322
THRSP,-0.85639244,0.4902223973851191,Schwann Cell,0.552332
DNAJB1,-0.5479661,0.48646732087159894,Schwann Cell,0.68398374
ADAMTS1,-0.5761974,0.4861089331034275,Schwann Cell,0.67072934
SPPL3,-0.55076945,0.484675564534379,Schwann Cell,0.68265593
NUAK2,-0.708534,0.4798767494638113,Schwann Cell,0.61194164
MSMO1,-0.5735704,0.4669756766792591,Schwann Cell,0.67195183
MGARP,-0.56439424,0.4614613770388123,Schwann Cell,0.6762393
PPL,-0.6454748,0.4519338723299352,Schwann Cell,0.63928235
PPP1R12A,-0.5994112,0.44550887823432384,Schwann Cell,0.6600233
POLR2D,-0.6575867,0.44480168503274553,Schwann Cell,0.63393784
ELF1,-0.62508065,0.4379741632050762,Schwann Cell,0.6483835
TGM2,-0.61117303,0.4378557294791696,Schwann Cell,0.6546642
SATB1,-0.7966572,0.42204044480095215,Schwann Cell,0.5756815
SAMHD1,-0.63666356,0.4176224024818107,Schwann Cell,0.64319867
FLRT2,-0.69268876,0.4137193878567622,Schwann Cell,0.61869967
TENM3,-0.675764,0.41096047503159094,Schwann Cell,0.6260006
TMEM209,-0.9842962,0.4093309086529475,Schwann Cell,0.50547224
TRIB2,-0.98402745,0.4073476349467213,Schwann Cell,0.5055664
CRADD,-0.814435,0.4066273448326517,Schwann Cell,0.5686311
ATF3,-0.6379135,0.4019799191001181,Schwann Cell,0.64264166
TSC22D4,-0.6637738,0.40127309679180356,Schwann Cell,0.631225
ARMC6,-1.0133151,0.3901137163873698,Schwann Cell,0.49540657
TPST1,-0.7352899,0.3875910664198293,Schwann Cell,0.6006973
DDIT4,-0.7153343,0.3821306996633431,Schwann Cell,0.609064
TUBB2B,-0.78582746,0.3786123343568809,Schwann Cell,0.5800192
CLDN5,-1.048712,0.37174290816819944,Schwann Cell,0.48339954
FAM107B,-0.8728331,0.36968975243077307,Schwann Cell,0.54607344
CXCL10,-0.88342214,0.36633704337801576,Schwann Cell,0.54208004
BMP2,-0.887108,0.3613483132816929,Schwann Cell,0.54069686
SMARCD2,-0.78380126,0.3500902950048981,Schwann Cell,0.5808343
PARP8,-0.9113081,0.345524721892002,Schwann Cell,0.53170276
ESRRA,-0.83282775,0.3448068506335539,Schwann Cell,0.5614278
NTRK3,-0.86358356,0.33301720885332853,Schwann Cell,0.54958576
NIF3L1,-1.1179895,0.3319503380020097,Schwann Cell,0.46073544
AQP5,-0.77621526,0.3307102451194299,Schwann Cell,0.5838965
SPOCK2,-0.93176407,0.32928546923879176,Schwann Cell,0.52421695
WFDC2,-0.8363296,0.32640111763490043,Schwann Cell,0.56006664
SAMD8,-0.8573786,0.32488382985386255,Schwann Cell,0.55195457
LMNTD2,-21.164457,0.3174161142872315,Schwann Cell,4.2546466e-07
CDH7,-21.245443,0.3174161142872313,Schwann Cell,4.022391e-07
EREG,-21.149439,0.3174161142872313,Schwann Cell,4.299169e-07
CTNNA2,-21.1998,0.3174161142872313,Schwann Cell,4.1516827e-07
SH3BP5,-0.8049582,0.32223811494076327,Schwann Cell,0.57237864
TNFAIP6,-1.1288879,0.3216961183651715,Schwann Cell,0.4572681
TFPI,-0.79248124,0.320308232384126,Schwann Cell,0.57735026
DIP2A,-0.9539429,0.31934744526974873,Schwann Cell,0.5162197
SORL1,-0.88895184,0.3139817929026949,Schwann Cell,0.5400063
CNN1,-1.1566375,0.3069171061054086,Schwann Cell,0.44855675
STARD4,-0.96975607,0.3063117352222282,Schwann Cell,0.5105924
EFNA5,-0.82630545,0.30272942933226704,Schwann Cell,0.56397164
INAFM1,-0.8570682,0.2994512836059173,Schwann Cell,0.55207336
ALDH3A1,-0.72278875,0.29684301849483524,Schwann Cell,0.605925
CTNNAL1,-0.83553064,0.2949438820979131,Schwann Cell,0.5603769
LZTR1,-0.9225397,0.29297566010084863,Schwann Cell,0.5275794
NDUFA4L2,-0.92394245,0.2907890025191476,Schwann Cell,0.5270667
ZBTB25,-1.2025375,0.2819696522336071,Schwann Cell,0.43451035
EZR,-0.8743962,0.2695650976143341,Schwann Cell,0.5454821
PYGM,-1.0521631,0.26394523404187575,Schwann Cell,0.48224455
DES,-0.92629653,0.26388714795343626,Schwann Cell,0.5262074
MFSD6,-1.05031,0.26386038875657325,Schwann Cell,0.48286438
AHCYL2,-0.93547064,0.26065476010673916,Schwann Cell,0.52287185
WDR83OS,-0.88615507,0.2531314738988003,Schwann Cell,0.5410541
ITPR1,-0.9140568,0.24701887731113395,Schwann Cell,0.53069067
STC1,-1.2829996,0.24540262925439738,Schwann Cell,0.4109402
SLC26A7,-1.121602,0.23828676777003335,Schwann Cell,0.4595832
TPM1,-0.9569603,0.22605903273395306,Schwann Cell,0.5151411
IL1A,-1.3226532,0.22249282263619813,Schwann Cell,0.39979902
PRDM1,-1.3399701,0.22073815182758552,Schwann Cell,0.39502883
FMNL1,-1.3361287,0.21947426270576426,Schwann Cell,0.39608207
PTGIR,-1.3381076,0.21898428362958544,Schwann Cell,0.39553916
SGK1,-1.0081806,0.21910572146164783,Schwann Cell,0.49717283
STXBP2,-1.0478342,0.21896389638541333,Schwann Cell,0.48369375
EGR2,-0.9681245,0.21821517953889125,Schwann Cell,0.51117015
CHCHD6,-0.98703647,0.21248121890564947,Schwann Cell,0.5045131
NEGR1,-1.3535208,0.2076065864743859,Schwann Cell,0.39133587
MTHFD2L,-1.0164757,0.20707139788933587,Schwann Cell,0.49432245
TBX3,-1.0809268,0.20427847631477172,Schwann Cell,0.47272506
VEGFA,-1.0903838,0.19947478512998268,Schwann Cell,0.46963644
BST2,-1.0274947,0.19841644010590445,Schwann Cell,0.4905613
PLEKHM3,-1.4010111,0.19592336003914476,Schwann Cell,0.3786637
PGF,-1.0822266,0.18731035040808142,Schwann Cell,0.47229934
EXOSC2,-1.4064643,0.1854680632446116,Schwann Cell,0.37723505
TMEM100,-1.1228827,0.1837092939132518,Schwann Cell,0.4591754
TMEM176A,-0.92571485,0.18372081996892647,Schwann Cell,0.5264196
GADD45A,-1.0688481,0.1783177791601834,Schwann Cell,0.47669944
CD44,-1.063959,0.17634255266550725,Schwann Cell,0.47831768
ARHGAP10,-1.1069205,0.17499877956483856,Schwann Cell,0.46428403
SCN3A,-22.215387,0.1619771339167556,Schwann Cell,2.0535347e-07
HOXD8,-22.10874,0.15971640761498343,Schwann Cell,2.2110886e-07
MPZ,-22.2326,0.15825521317609773,Schwann Cell,2.0291809e-07
MZB1,-22.451971,0.15746110092661394,Schwann Cell,1.7429433e-07
HSPH1,-1.0896547,0.16511388734763163,Schwann Cell,0.46987385
FAM49B,-1.0689211,0.16494023297611868,Schwann Cell,0.47667536
FRAS1,-1.4898725,0.15629705314795406,Schwann Cell,0.35604402
CSK,-1.1116425,0.15530398442274673,Schwann Cell,0.4627669
SYTL1,-1.2919163,0.15112900269866572,Schwann Cell,0.4084082
AKNA,-1.5094309,0.1477633306972038,Schwann Cell,0.35124975
DHCR24,-1.1358031,0.14551852508479776,Schwann Cell,0.45508152
AGAP3,-1.2149564,0.1429863324347243,Schwann Cell,0.4307861
TAGLN,-1.1519943,0.13787686944091074,Schwann Cell,0.45000273
AQP3,-1.2090147,0.12992880813611918,Schwann Cell,0.43256396
REL,-1.1770341,0.126473808598293,Schwann Cell,0.44225976
SRPX,-1.573036,0.12546528229573314,Schwann Cell,0.33610037
NTN4,-1.3614641,0.1254948777658663,Schwann Cell,0.38918713
ASPH,-1.198984,0.12356060681581227,Schwann Cell,0.43558192
HOPX,-1.3639743,0.12255165064288727,Schwann Cell,0.38851056
IGFBP2,-1.225389,0.11952778811490211,Schwann Cell,0.4276822
ARL5B,-1.3229764,0.11368297564805756,Schwann Cell,0.39970946
ACKR3,-1.5982224,0.11316610061812528,Schwann Cell,0.3302837
HERC6,-1.3801707,0.11278097019873143,Schwann Cell,0.38417336
ISLR,-1.2456096,0.11291785927970605,Schwann Cell,0.42172965
TBCC,-1.2524362,0.11226474524711595,Schwann Cell,0.41973883
ARHGAP15,-1.6176667,0.11197290649932147,Schwann Cell,0.32586208
SPRY1,-1.2304665,0.11152769890470086,Schwann Cell,0.42617962
ARL4A,-1.2454271,0.10362492485259531,Schwann Cell,0.421783
DSC3,-1.3430185,0.10166731937269106,Schwann Cell,0.39419502
CCL2,-1.2982683,0.10081908624560602,Schwann Cell,0.40661398
APH1A,-1.2761047,0.0963824963752302,Schwann Cell,0.41290885
APOA1,-22.62038,0.08773677389746824,Schwann Cell,1.5509114e-07
ME1,-1.36113,0.09497239483987566,Schwann Cell,0.38927728
P2RY1,-1.6706287,0.09361056283811381,Schwann Cell,0.31411642
S100A2,-22.644024,0.08552045236346936,Schwann Cell,1.5257015e-07
PDZD7,-22.797106,0.08497387822618493,Schwann Cell,1.3721049e-07
GRIN3B,-22.97532,0.08375132414564988,Schwann Cell,1.2126605e-07
SMIM6,-22.93358,0.08336327266305585,Schwann Cell,1.248258e-07
PRSS57,-22.82025,0.08335394011981326,Schwann Cell,1.3502692e-07
CD96,-23.072186,0.0832745930123022,Schwann Cell,1.13391394e-07
SLC39A10,-1.3671626,0.09008096338139676,Schwann Cell,0.3876529
SEMA4D,-1.683648,0.08925301622230977,Schwann Cell,0.3112945
ENO3,-1.7039534,0.08804685757824887,Schwann Cell,0.30694383
HSPB1,-1.3886111,0.08827281429482128,Schwann Cell,0.38193235
STXBP1,-1.482523,0.08244362750210533,Schwann Cell,0.35786244
DCT,-1.4511112,0.07832014508716334,Schwann Cell,0.3657396
GK,-1.5136657,0.0756454498896304,Schwann Cell,0.35022023
CD82,-1.363791,0.07519331557284825,Schwann Cell,0.3885599
NAT14,-1.7402321,0.07457032292617437,Schwann Cell,0.2993215
UNC93B1,-1.3807846,0.07254560451103405,Schwann Cell,0.3840099
TSPAN5,-1.4396329,0.07018483444580335,Schwann Cell,0.3686611
TEF,-1.4100004,0.0683095878859351,Schwann Cell,0.37631157
KCTD12,-1.394579,0.06800381839274826,Schwann Cell,0.38035566
BCL2,-1.3983905,0.06795383306189862,Schwann Cell,0.37935212
TFAP2B,-1.4708087,0.06599168928543285,Schwann Cell,0.36078
CLDN7,-1.4911902,0.06486048721654222,Schwann Cell,0.35571897
TRPM1,-1.4786804,0.06159776481988726,Schwann Cell,0.35881686
ANGPTL4,-1.8205259,0.06019135607485118,Schwann Cell,0.28311774
TPM2,-1.4977793,0.060232597854501906,Schwann Cell,0.35409802
GCHFR,-1.8148919,0.057761367375069934,Schwann Cell,0.28422552
ENHO,-1.4738411,0.05783740509165993,Schwann Cell,0.3600225
IL17RC,-1.5175747,0.056910480746137554,Schwann Cell,0.34927258
SLC4A7,-1.6193753,0.05675322783633207,Schwann Cell,0.32547638
PLTP,-1.5168139,0.054724288374462166,Schwann Cell,0.34945682
TMEM41A,-1.8505092,0.05418345236961561,Schwann Cell,0.2772945
LRRC15,-23.08145,0.04739431500554911,Schwann Cell,1.126656e-07
LAMA2,-1.4940395,0.05379207052674411,Schwann Cell,0.3550171
ELOVL2,-23.077177,0.04624644436492338,Schwann Cell,1.1299976e-07
VAMP8,-1.5364131,0.053218888744642555,Schwann Cell,0.34474152
TRDN,-23.22911,0.045882458822328165,Schwann Cell,1.0170467e-07
DPP10,-23.189537,0.045758035107247096,Schwann Cell,1.04533086e-07
TNFAIP3,-1.6700729,0.048917096058209916,Schwann Cell,0.31423745
EPAS1,-1.5276027,0.048887629025580234,Schwann Cell,0.34685326
UCP2,-1.5773968,0.04876986856844125,Schwann Cell,0.335086
PRADC1,-1.880311,0.04479115378943843,Schwann Cell,0.27162513
GADD45G,-1.6859348,0.0388626165856342,Schwann Cell,0.31080145
CISH,-1.7090905,0.03718751089634804,Schwann Cell,0.30585283
HS1BP3,-1.9449906,0.037008710015459904,Schwann Cell,0.25971645
SERPINB5,-1.6470325,0.036356806976148216,Schwann Cell,0.31929624
SFXN1,-1.6263987,0.03370054026351606,Schwann Cell,0.32389572
CST3,-1.1952784,0.03369582858743493,Schwann Cell,0.43670216
ACAP1,-23.528652,0.027230999428443075,Schwann Cell,8.263612e-08
IGSF1,-23.518917,0.02697722964820057,Schwann Cell,8.319563e-08
