Name,logfc,pvals_adj,celltype,fc
EDNRA,-5.1535077,1.8271129927143375e-55,Macrophage Cell,0.028095683
ACKR3,-3.0408235,2.2641088858783463e-55,Macrophage Cell,0.121512495
CDH19,-3.8590882,6.710181347880078e-56,Macrophage Cell,0.06891261
SASH1,-2.844465,4.346097503106419e-56,Macrophage Cell,0.13922933
NRN1,-4.592321,1.675402630349903e-59,Macrophage Cell,0.041454688
ENHO,-5.2072816,1.6180662337449763e-59,Macrophage Cell,0.027067743
SPRY1,-4.080176,6.888475603487766e-60,Macrophage Cell,0.059121396
EMP1,-3.5240645,1.0530620780824415e-59,Macrophage Cell,0.08692624
FBLN2,-5.2590203,5.90646342941218e-60,Macrophage Cell,0.026114224
FLRT3,-5.267974,7.428224683210234e-61,Macrophage Cell,0.025952658
SEMA3C,-4.1358986,3.023277505520161e-61,Macrophage Cell,0.056881424
ANK3,-4.913335,2.3458254369647435e-61,Macrophage Cell,0.03318477
DDX58,-2.868036,1.2443800525332172e-60,Macrophage Cell,0.13697305
PLP1,-3.7765982,3.928508994027036e-62,Macrophage Cell,0.07296769
DKK3,-5.8011994,5.198405888072413e-64,Macrophage Cell,0.017933495
NCALD,-4.943745,2.4047172854479442e-64,Macrophage Cell,0.032492597
BMP5,-5.0442004,7.564838696840105e-65,Macrophage Cell,0.0303071
SYT1,-6.029228,6.647550581269813e-65,Macrophage Cell,0.015311631
WIF1,-4.831538,3.051886516820888e-65,Macrophage Cell,0.035120614
ADM,-2.9956386,5.041433021220951e-64,Macrophage Cell,0.12537846
TRIB2,-3.2587855,6.928820955539398e-65,Macrophage Cell,0.104473904
ME1,-4.56135,8.45130566852273e-66,Macrophage Cell,0.042354237
S100B,-3.8975477,8.125164861870016e-67,Macrophage Cell,0.067099795
CD82,-3.234813,3.099124562068931e-66,Macrophage Cell,0.106224395
NPY,-4.923934,3.3339798104902093e-69,Macrophage Cell,0.032941863
PPP1R12A,-3.129949,6.298220168702982e-66,Macrophage Cell,0.114232965
ARL4A,-3.2036982,1.786300755790972e-69,Macrophage Cell,0.10854024
LRRC4C,-3.7939966,8.143437495353698e-71,Macrophage Cell,0.07209302
ETS1,-3.401559,1.702264866115022e-72,Macrophage Cell,0.094629966
TFAP2A,-4.6203117,6.819354240291444e-75,Macrophage Cell,0.040658146
PLOD2,-5.217717,8.308397595374787e-76,Macrophage Cell,0.02687266
ADGRD1,-7.114169,4.9023210191225824e-76,Macrophage Cell,0.00721808
ENO3,-3.1441636,5.245043319477562e-74,Macrophage Cell,0.11311298
IGFBP6,-3.2425628,1.903781450865553e-73,Macrophage Cell,0.10565531
NAV2,-5.3605404,2.31331890808358e-78,Macrophage Cell,0.024339775
ALDH1A1,-3.2839947,9.009305932935868e-73,Macrophage Cell,0.10266422
CNTFR,-5.6999173,3.3405430218024554e-79,Macrophage Cell,0.019237733
SCARA3,-6.2270436,1.1138173499923973e-79,Macrophage Cell,0.013349749
RERGL,-4.6795673,3.7974097990429146e-81,Macrophage Cell,0.03902203
PDGFRA,-3.1461215,1.1016199764448635e-78,Macrophage Cell,0.11295958
CHGB,-5.692334,1.765383934619842e-81,Macrophage Cell,0.019339118
NID2,-6.147287,8.158992926212819e-82,Macrophage Cell,0.014108546
FGF7,-6.194827,6.417915500006713e-82,Macrophage Cell,0.013651213
ITIH5,-4.72687,2.4849016985017216e-84,Macrophage Cell,0.03776333
PI16,-6.5594454,3.791068809958743e-84,Macrophage Cell,0.010602547
COL1A1,-7.1255517,7.443685012530409e-85,Macrophage Cell,0.007161355
RBP4,-5.7780223,3.40373723748791e-85,Macrophage Cell,0.018223926
EFS,-29.720919,4.056598119795199e-86,Macrophage Cell,1.1300872e-09
CEMIP,-6.33933,2.5325816493443615e-87,Macrophage Cell,0.012350128
MET,-4.9049788,2.1512692610280493e-88,Macrophage Cell,0.033377536
STXBP1,-5.5313854,8.392444397285418e-90,Macrophage Cell,0.021621563
SYTL2,-5.5303082,1.034165674053692e-90,Macrophage Cell,0.021637712
PCP4,-3.7063189,1.0932276094416241e-86,Macrophage Cell,0.076610245
NRXN1,-5.2081637,3.10676629608993e-95,Macrophage Cell,0.027051197
CCSER1,-4.2035604,4.358113193270775e-96,Macrophage Cell,0.054275304
TNNT1,-4.9716654,8.34207429035286e-100,Macrophage Cell,0.031869818
CADM2,-6.0409765,1.059987128470883e-99,Macrophage Cell,0.01518745
BCR,-7.488243,2.348080841785137e-99,Macrophage Cell,0.0055694743
C1QTNF1,-4.674828,9.31619520292023e-103,Macrophage Cell,0.039150428
CXXC5,-4.8334427,6.039218429398101e-103,Macrophage Cell,0.035074282
NOVA1,-6.593767,1.8870203804200268e-102,Macrophage Cell,0.010353289
TUBA1A,-3.6685483,2.693342735389844e-96,Macrophage Cell,0.07864242
SMOC1,-4.4986744,6.120863267178687e-108,Macrophage Cell,0.044234797
KCNE4,-6.2256584,1.4668749834232122e-107,Macrophage Cell,0.0133625725
SULF1,-5.456002,4.70256912234425e-108,Macrophage Cell,0.02278136
PRSS23,-5.6640553,8.63792563064887e-110,Macrophage Cell,0.01972193
TENM3,-6.2503037,1.2533996880238702e-109,Macrophage Cell,0.013136241
EPAS1,-4.1292834,7.019563971010045e-111,Macrophage Cell,0.057142843
ITGA1,-6.003619,1.7555642487944825e-113,Macrophage Cell,0.015585852
COL3A1,-5.4017262,1.3406091193904319e-117,Macrophage Cell,0.023654751
SFRP1,-5.3856053,8.560525511159775e-120,Macrophage Cell,0.023920557
APOD,-4.1218667,2.7306254353085944e-107,Macrophage Cell,0.057437364
CTSK,-3.7902448,9.681827531552183e-115,Macrophage Cell,0.07228074
CRIP2,-5.103325,1.0801861681912403e-122,Macrophage Cell,0.029090162
SFRP4,-5.1118674,2.0422339881374978e-124,Macrophage Cell,0.02891842
CCDC3,-5.2658653,5.201350808670156e-125,Macrophage Cell,0.025990617
CISH,-5.8505125,8.116498715361758e-129,Macrophage Cell,0.017330866
PPP1R12C,-3.9742997,5.365551914060076e-125,Macrophage Cell,0.06362336
PLAT,-8.028959,1.2152756999054643e-129,Macrophage Cell,0.0038286215
SOSTDC1,-5.5035267,8.429326415341858e-132,Macrophage Cell,0.022043137
GPM6B,-5.002818,3.488307093814881e-132,Macrophage Cell,0.031189017
MGP,-4.46328,3.468537921185954e-122,Macrophage Cell,0.04533345
MFGE8,-4.9026613,4.703612485602628e-144,Macrophage Cell,0.03343119
FLRT2,-5.807325,1.4910310671608244e-148,Macrophage Cell,0.017857514
ECE1,-6.002832,1.4938589085431496e-148,Macrophage Cell,0.015594359
PLEKHB1,-5.488443,4.600022822015665e-152,Macrophage Cell,0.022274813
EDNRB,-5.5620146,2.2016957096361317e-152,Macrophage Cell,0.021167364
COL18A1,-5.70068,5.480790911778551e-153,Macrophage Cell,0.019227568
COL12A1,-6.056738,7.251320097330943e-153,Macrophage Cell,0.015022431
PMP22,-4.41505,5.899184433191408e-151,Macrophage Cell,0.046874594
BMP3,-5.1365924,1.2687486040413934e-162,Macrophage Cell,0.028427038
ISLR,-5.3388705,2.432800504235764e-165,Macrophage Cell,0.024708128
IRF1,-4.473003,3.4054880344738163e-155,Macrophage Cell,0.045028962
SEMA3B,-5.1814737,1.3543797617090315e-170,Macrophage Cell,0.027556306
ATP2A1,-4.9261794,4.602815990519975e-178,Macrophage Cell,0.032890633
GADD45A,-4.719947,2.605324400406625e-177,Macrophage Cell,0.037944987
ITPR1,-4.8571305,1.0374934080629024e-189,Macrophage Cell,0.03450309
EDN3,-6.0505824,2.4842494506636505e-194,Macrophage Cell,0.015086664
PDGFRB,-6.0448036,2.1188674022491006e-199,Macrophage Cell,0.015147215
FBLN1,-5.684221,9.4880889004656e-203,Macrophage Cell,0.019448183
MYOC,-5.5037527,1.78213627902194e-172,Macrophage Cell,0.022039684
MGARP,-5.3104563,8.743593111676974e-204,Macrophage Cell,0.025199585
COL4A1,-6.8911395,6.908893553295503e-206,Macrophage Cell,0.008424813
BGN,-5.728272,8.019536200152737e-216,Macrophage Cell,0.018863328
ALDH1A3,-6.2228336,4.7165630016464704e-217,Macrophage Cell,0.013388762
FOS,-5.699287,2.0352713711696973e-177,Macrophage Cell,0.01924614
ELOVL2,-5.8631372,2.0628212768154657e-222,Macrophage Cell,0.017179867
SRPX,-5.7271285,5.1006672711868094e-223,Macrophage Cell,0.018878285
DES,-5.425235,1.9087318055115877e-223,Macrophage Cell,0.023272423
TFAP2B,-5.779348,4.513759875824141e-229,Macrophage Cell,0.018207189
LDB3,-5.7627535,1.5379579755657623e-230,Macrophage Cell,0.018417824
BDNF,-6.3258834,1.983973467372229e-233,Macrophage Cell,0.012465777
ACTA2,-5.481047,2.0523584440873413e-221,Macrophage Cell,0.022389293
DCN,-6.757981,6.161494754808667e-237,Macrophage Cell,0.009239427
PYGM,-5.976298,1.3556540312741904e-238,Macrophage Cell,0.015883824
KALRN,-6.0677648,3.3029199384778724e-242,Macrophage Cell,0.014908048
COL8A2,-5.608471,5.376792203221961e-240,Macrophage Cell,0.02049661
SPTBN1,-5.9255805,6.262603070920341e-244,Macrophage Cell,0.016452145
ID4,-7.2718234,5.119456132524394e-243,Macrophage Cell,0.0064708753
DMD,-6.110849,1.6824120020975942e-256,Macrophage Cell,0.014469422
HOPX,-6.501667,8.611750962141008e-259,Macrophage Cell,0.011035784
SMTN,-5.844353,6.542000999948224e-258,Macrophage Cell,0.017405014
SLC2A4,-6.8008337,5.711085718257106e-259,Macrophage Cell,0.008969021
TNFRSF19,-6.618515,3.4801763115379547e-267,Macrophage Cell,0.010177203
ITM2A,-6.3288884,4.021055066223491e-268,Macrophage Cell,0.012439839
PLN,-7.026872,2.992506952118403e-275,Macrophage Cell,0.0076683285
ADAMTS1,-6.351738,1.6028564726820919e-279,Macrophage Cell,0.012244367
CNN1,-6.1246915,1.7151303792495327e-278,Macrophage Cell,0.014331252
CHRM3,-6.2448606,3.7512962879350206e-288,Macrophage Cell,0.013185896
SERPINF1,-5.926119,1.9715352676538279e-246,Macrophage Cell,0.016446006
MYLK,-6.0151663,4.871651313750208e-273,Macrophage Cell,0.015461603
RGS16,-5.9107814,1.1381959511240003e-276,Macrophage Cell,0.016621778
MYH11,-6.107108,3.332047985106088e-282,Macrophage Cell,0.014506989
TTLL7,-6.4803505,4.741826472929282e-302,Macrophage Cell,0.011200054
CLU,-6.304501,1.4058228598645802e-302,Macrophage Cell,0.012651909
TGM2,-6.1522436,9.973110659204558e-303,Macrophage Cell,0.0140601555
BCHE,-7.0796657,0.0,Macrophage Cell,0.0073927883
COL1A2,-6.830842,0.0,Macrophage Cell,0.008784391
MYL9,-6.4981003,5.044713011617818e-267,Macrophage Cell,0.011063102
TPM1,-6.485327,2.8063082027679313e-268,Macrophage Cell,0.0111614885
CRYAB,-6.219391,4e-323,Macrophage Cell,0.01342075
NTN4,-7.1318936,0.0,Macrophage Cell,0.0071299435
PTN,-7.4736085,0.0,Macrophage Cell,0.0056262584
WFDC1,-6.483996,0.0,Macrophage Cell,0.011171789
MRVI1,-6.357535,6.67423e-319,Macrophage Cell,0.012195267
SPARCL1,-6.380173,1.8599988886820355e-308,Macrophage Cell,0.012005396
PPP1R12B,-6.42049,0.0,Macrophage Cell,0.011674546
SERPINH1,-6.860415,0.0,Macrophage Cell,0.008606158
SLC2A1,-6.2074733,1.383e-321,Macrophage Cell,0.013532073
SYNM,-6.6935124,0.0,Macrophage Cell,0.009661665
CTNNAL1,-6.9648576,0.0,Macrophage Cell,0.00800514
PDLIM3,-7.125969,0.0,Macrophage Cell,0.0071592843
IGFBP2,-6.8863807,0.0,Macrophage Cell,0.008452649
CSRP2,-6.7403727,0.0,Macrophage Cell,0.009352886
TAGLN,-7.1374016,0.0,Macrophage Cell,0.0071027745
TPM2,-7.160728,0.0,Macrophage Cell,0.006988856
PLCB4,-7.700424,0.0,Macrophage Cell,0.0048077437
OGN,-7.5817084,0.0,Macrophage Cell,0.005220094
HSPB1,-7.5332675,0.0,Macrophage Cell,0.005398344
IGFBP5,-7.788045,0.0,Macrophage Cell,0.00452444
S100B,11.893663,3.819718368769478e-216,Schwann Cell,3804.9543
GPM6B,9.987139,1.8998119809488115e-195,Schwann Cell,1014.91187
PMP22,7.7638383,1.2561599995192469e-222,Schwann Cell,217.34428
CDH19,12.566535,1.4040288512613242e-171,Schwann Cell,6066.022
PLP1,11.3947935,4.08922676344558e-168,Schwann Cell,2692.6174
MPZ,11.997223,2.394756845589878e-134,Schwann Cell,4088.123
VIM,2.8685522,2.9311548551957536e-222,Schwann Cell,7.303319
NRN1,11.298907,4.163953118833891e-113,Schwann Cell,2519.4746
SEMA3B,7.3619003,1.0288676394749822e-98,Schwann Cell,164.49504
SCN7A,10.2007065,3.7979234913386375e-95,Schwann Cell,1176.8433
MARCKS,5.688516,8.343907527337862e-106,Schwann Cell,51.572002
S100A6,2.8699172,5.531587840593171e-108,Schwann Cell,7.3102317
SYT1,10.009147,1.1623637420534434e-84,Schwann Cell,1030.5128
S100A10,4.587996,2.972402015641981e-90,Schwann Cell,24.050518
TUBA1A,4.56062,6.982222899284812e-73,Schwann Cell,23.598444
BCHE,5.591013,2.3513927204092462e-64,Schwann Cell,48.20173
NRXN1,6.892989,4.465313917054486e-60,Schwann Cell,118.849266
CNTN4,9.370837,2.3692635083113633e-58,Schwann Cell,662.0687
SAMHD1,6.350441,2.755056227287348e-57,Schwann Cell,81.59682
PTPRZ1,9.063409,3.768796698473433e-55,Schwann Cell,535.00507
PLEKHB1,5.5369906,3.083482268613734e-50,Schwann Cell,46.43017
ITM2A,4.8467655,2.648291403507265e-48,Schwann Cell,28.775429
GFRA3,7.617907,4.464795144290585e-47,Schwann Cell,196.43484
ITGA6,5.4525642,1.5683514730909353e-47,Schwann Cell,43.791054
GRIK2,9.713005,4.101679304227639e-46,Schwann Cell,839.2781
SPARCL1,3.99239,6.816047928207025e-48,Schwann Cell,15.915824
GFRA2,7.626909,2.5323033507014435e-44,Schwann Cell,197.66434
L1CAM,9.243728,4.716643045870009e-44,Schwann Cell,606.2326
ALDH1A3,4.9390154,1.8917777079749407e-44,Schwann Cell,30.675508
SLC35F1,8.086638,1.5039833759997469e-43,Schwann Cell,271.8446
ALDH1A1,3.1088955,1.1207499446051637e-45,Schwann Cell,8.627218
CHL1,7.5916896,1.438895153602322e-41,Schwann Cell,192.89737
SORCS1,9.004789,2.0126357754791234e-41,Schwann Cell,513.7025
S100A4,4.2122235,2.6285147902156604e-40,Schwann Cell,18.535555
NTN4,4.146818,2.9707617282146497e-36,Schwann Cell,17.714
PRIMA1,6.205074,8.306490027985684e-35,Schwann Cell,73.775696
ANXA1,3.7279863,1.054434546488682e-35,Schwann Cell,13.250605
TSPAN11,6.377354,1.602581968662224e-33,Schwann Cell,83.13328
NGFR,7.4756107,3.4316524102195995e-33,Schwann Cell,177.98486
MAL,10.374274,1.1539965588401628e-32,Schwann Cell,1327.2958
GATM,4.3823676,2.711456897527652e-30,Schwann Cell,20.855669
PRSS35,5.5778446,7.284631375059337e-29,Schwann Cell,47.763763
TSPAN15,5.0555162,4.093907057985027e-28,Schwann Cell,33.25539
COL3A1,4.149615,5.607579985047493e-28,Schwann Cell,17.748373
SOX2,8.557951,2.1197222165408574e-27,Schwann Cell,376.87726
SOX6,5.396148,2.8948903459404865e-26,Schwann Cell,42.11167
COL28A1,8.040049,3.172314726284077e-25,Schwann Cell,263.206
ALCAM,4.0381007,4.1749140787666335e-25,Schwann Cell,16.428179
GAS2L3,6.8666844,1.242423098854553e-24,Schwann Cell,116.70192
PRSS23,3.8307824,5.7637352006088814e-24,Schwann Cell,14.2291975
ARHGEF26,4.647068,3.549870890136462e-23,Schwann Cell,25.05572
CRYAB,3.1391752,3.291332870779615e-23,Schwann Cell,8.810203
TMEM176A,3.188291,3.6453238469319626e-23,Schwann Cell,9.115306
SPTBN1,3.2105403,1.1201466380937284e-22,Schwann Cell,9.256971
CERS4,4.4515553,9.575087776848666e-22,Schwann Cell,21.880219
TTYH1,7.2061605,2.9650425355346867e-20,Schwann Cell,147.66258
PDGFA,4.4757657,3.098444043919078e-20,Schwann Cell,22.250498
MATN4,6.106258,4.081927911276829e-20,Schwann Cell,68.89168
TMEM176B,2.7899854,1.0841340514261651e-19,Schwann Cell,6.916228
ANK3,3.8924177,2.391993806564608e-19,Schwann Cell,14.850274
COL4A1,3.0739613,2.1655231954802874e-19,Schwann Cell,8.420823
NDRG1,2.9683316,4.724998992019435e-19,Schwann Cell,7.8263063
PREX2,4.1731935,8.781009370970113e-19,Schwann Cell,18.040825
ZEB2,2.8244271,6.531004666471726e-19,Schwann Cell,7.083327
KCNMB4,5.2113605,5.249423000774394e-18,Schwann Cell,37.048943
INSC,7.6948094,9.399363824345164e-18,Schwann Cell,207.18983
STARD13,3.5515041,1.8121345023956868e-17,Schwann Cell,11.724903
SHC4,4.110326,1.286015561554468e-16,Schwann Cell,17.271551
CNTFR,3.3600066,1.8106263651704144e-16,Schwann Cell,10.267453
ECE1,2.881053,1.8491516389546027e-16,Schwann Cell,7.366876
ASAP2,3.0335114,3.469795931590902e-16,Schwann Cell,8.188002
ART3,4.845907,5.849426699016707e-16,Schwann Cell,28.758314
TGFBR2,3.027618,6.784284374271545e-16,Schwann Cell,8.154621
NCAM1,2.4937375,1.060555271270609e-15,Schwann Cell,5.632352
SLC44A2,2.7784758,1.2310770727780618e-15,Schwann Cell,6.861271
CADM3,5.1923122,1.786958873282356e-15,Schwann Cell,36.562992
TSPAN13,3.8101165,1.8679901782784008e-15,Schwann Cell,14.026825
CXXC5,2.8729498,3.238758060149881e-15,Schwann Cell,7.325615
COL5A2,3.3598354,3.695545713264883e-15,Schwann Cell,10.266235
CSGALNACT1,3.5497997,5.94197185491945e-15,Schwann Cell,11.71106
TNS3,2.555183,5.237381844285474e-14,Schwann Cell,5.8774195
AFAP1L2,4.5459895,7.45128378055959e-14,Schwann Cell,23.360342
PIK3R1,2.2356055,1.0169814190769641e-13,Schwann Cell,4.709603
FLRT3,3.161493,1.4709267056020428e-13,Schwann Cell,8.947553
CAPN5,3.4180763,2.502033594356402e-13,Schwann Cell,10.689158
NTM,6.312136,4.3767579552989906e-13,Schwann Cell,79.458855
ADH7,6.84694,5.589289643692385e-13,Schwann Cell,115.11564
ARHGAP19,3.5793824,7.548516940607602e-13,Schwann Cell,11.953676
PLSCR4,3.9005544,7.681777941997645e-13,Schwann Cell,14.934266
ME1,2.835053,1.0348223469956553e-12,Schwann Cell,7.13569
ANXA3,2.7861612,2.7284396549960544e-12,Schwann Cell,6.897919
DDIT4,2.2092302,5.070230255275817e-12,Schwann Cell,4.6242843
ENDOD1,3.1454775,6.2772023727311394e-12,Schwann Cell,8.848774
COL18A1,2.335981,7.990466450673693e-12,Schwann Cell,5.048941
CDH2,3.929771,9.048462198370189e-12,Schwann Cell,15.239788
LGI4,4.6148305,1.2243599839200706e-11,Schwann Cell,24.50205
POU3F1,3.303632,1.874995776733742e-11,Schwann Cell,9.873981
ENHO,2.8496852,2.1805668534081445e-11,Schwann Cell,7.208431
ITGA1,2.4350417,2.8423179319964166e-11,Schwann Cell,5.4077997
ADGRG6,2.8945231,4.174894570172989e-11,Schwann Cell,7.4359813
KHDRBS3,5.3905907,4.496688437366993e-11,Schwann Cell,41.94976
NAV2,2.58756,4.488000741404039e-11,Schwann Cell,6.0108123
PCBP4,2.308601,8.132618891151912e-11,Schwann Cell,4.954024
GAS7,3.3998847,8.773771779432441e-11,Schwann Cell,10.55522
PPP1R9A,3.8789995,9.404707525923228e-11,Schwann Cell,14.712795
DHCR24,3.269759,1.211194561662627e-10,Schwann Cell,9.644851
EDNRB,2.1350365,1.4668976377953326e-10,Schwann Cell,4.3924823
EFS,2.4969268,4.068137747006081e-10,Schwann Cell,5.644817
DKK3,2.5607414,6.507197011549087e-10,Schwann Cell,5.9001083
ITIH5,2.2794352,6.565562947345165e-10,Schwann Cell,4.8548784
STAG3,5.185395,7.694011249483716e-10,Schwann Cell,36.3881
LRRTM1,7.2453623,1.1752597882223248e-09,Schwann Cell,151.72997
RTKN,3.735178,1.2300847939634837e-09,Schwann Cell,13.316823
MSMO1,2.071736,1.3195662972861663e-09,Schwann Cell,4.2039223
NCAM2,6.490118,1.4614077949566266e-09,Schwann Cell,89.89183
TPST1,2.2100885,1.7919761572555383e-09,Schwann Cell,4.627036
SQLE,2.0647986,1.7903955551417081e-09,Schwann Cell,4.1837554
MMP17,6.7781143,2.4046610700856796e-09,Schwann Cell,109.75283
TSC22D4,2.063385,2.4849052817383415e-09,Schwann Cell,4.179658
SCG3,4.9835067,2.694908924498291e-09,Schwann Cell,31.63625
TRIM9,3.4348025,5.0107039857829285e-09,Schwann Cell,10.813807
RAPGEF5,3.4382422,7.439672527473837e-09,Schwann Cell,10.83962
MLIP,7.7153997,9.76327392393955e-09,Schwann Cell,210.16808
S100A1,2.9254599,1.1024062073405192e-08,Schwann Cell,7.5971584
TBX3,3.824073,1.2616208112184444e-08,Schwann Cell,14.1631775
CHD7,2.3859434,1.5018818427716167e-08,Schwann Cell,5.226856
ADAM23,4.676665,1.7183085408428256e-08,Schwann Cell,25.575045
NDUFA4L2,2.850477,1.9793173306613615e-08,Schwann Cell,7.212388
COL16A1,2.3505986,2.5082740475652632e-08,Schwann Cell,5.100358
DPYSL2,1.6980886,2.6205837110461343e-08,Schwann Cell,3.244708
SLITRK5,3.2631571,2.987934075752474e-08,Schwann Cell,9.600817
PDLIM1,2.9897754,3.037590928502053e-08,Schwann Cell,7.9435034
WIF1,2.1737726,2.9814494057967716e-08,Schwann Cell,4.5120173
ARHGEF16,5.038099,3.117932843973404e-08,Schwann Cell,32.856316
SLITRK1,5.4884467,3.6579933623469595e-08,Schwann Cell,44.893875
NCALD,2.1867418,4.442312733313848e-08,Schwann Cell,4.5527616
PDGFB,2.4826736,5.127087079179155e-08,Schwann Cell,5.5893235
PRX,3.1250021,5.862399831611641e-08,Schwann Cell,8.724075
FOS,1.3835193,5.637051755929543e-08,Schwann Cell,2.6090405
GPM6A,5.483767,6.246095247211497e-08,Schwann Cell,44.74849
ANO1,2.8049245,7.23886501138386e-08,Schwann Cell,6.9882174
ENTPD2,2.935046,7.797545452973295e-08,Schwann Cell,7.647806
VWC2,6.708028,1.0669503735765558e-07,Schwann Cell,104.54845
KCNS3,5.8444567,1.4134831904691472e-07,Schwann Cell,57.458828
WFDC2,2.833762,1.6314607050912526e-07,Schwann Cell,7.1293073
RXRG,3.0864625,1.685521468953443e-07,Schwann Cell,8.494108
FYN,2.3332481,2.540794582257868e-07,Schwann Cell,5.0393863
EPAS1,1.6754217,2.4879986855940364e-07,Schwann Cell,3.194127
HSPA12A,2.3049781,2.553580310831683e-07,Schwann Cell,4.9415994
COBL,5.636136,2.6863080103015727e-07,Schwann Cell,49.733154
PLLP,2.9387822,3.241417392298859e-07,Schwann Cell,7.667638
RASSF4,1.9895852,3.3019071960923626e-07,Schwann Cell,3.971228
LPL,1.6247482,3.914876437470405e-07,Schwann Cell,3.0838835
EMP1,1.7746286,5.753999402474601e-07,Schwann Cell,3.4214993
PHACTR3,3.8421478,6.251486662869393e-07,Schwann Cell,14.341737
MBP,2.5384724,6.318660508742577e-07,Schwann Cell,5.8097353
TTYH2,2.4774036,6.99581029839877e-07,Schwann Cell,5.5689435
NFE2L3,2.3199675,7.673546936068126e-07,Schwann Cell,4.9932094
FADS3,1.8972304,8.575698188337754e-07,Schwann Cell,3.7249742
PELO,1.5459219,8.55773625106455e-07,Schwann Cell,2.919906
PDE2A,2.7063336,1.0304245298874005e-06,Schwann Cell,6.526609
ASPH,1.9327928,1.3781653848412801e-06,Schwann Cell,3.8179357
CORO2B,3.591863,1.513228416340863e-06,Schwann Cell,12.057534
THSD7A,3.3478284,2.5413475406995003e-06,Schwann Cell,10.181148
TFAP2A,1.7275409,2.4945706105886385e-06,Schwann Cell,3.3116286
FADS1,1.6760334,3.1106854122387546e-06,Schwann Cell,3.1954815
PPP2R2B,2.6496992,3.3827533454952967e-06,Schwann Cell,6.2753644
TNFAIP6,3.8156261,3.856419718964532e-06,Schwann Cell,14.080495
BCAS1,6.934472,4.363956061533385e-06,Schwann Cell,122.31624
TMOD2,3.4750566,4.470701667183243e-06,Schwann Cell,11.119782
SYT11,3.0493598,5.239451833094898e-06,Schwann Cell,8.278445
RALGPS2,3.0463505,5.319537005018401e-06,Schwann Cell,8.261195
PCSK9,2.0746202,5.615392738321509e-06,Schwann Cell,4.212335
TFPI,2.3024056,8.485338692303391e-06,Schwann Cell,4.9327955
USP6NL,2.1210241,1.0035686105001062e-05,Schwann Cell,4.350026
STMN1,1.3582609,9.89562493453286e-06,Schwann Cell,2.5637593
PIK3R6,4.63631,1.0424982115448714e-05,Schwann Cell,24.869577
FST,2.6818757,1.0875885170110499e-05,Schwann Cell,6.4168963
RSPO3,2.4702375,1.2660133845653118e-05,Schwann Cell,5.54135
PLEKHA4,2.2581747,1.334850837635771e-05,Schwann Cell,4.7838583
MATN2,4.613358,1.7594269791707954e-05,Schwann Cell,24.477055
INPP5F,2.015767,1.8032824661653305e-05,Schwann Cell,4.0439553
OPN3,3.3873117,1.8374573900617998e-05,Schwann Cell,10.463632
CST3,0.5869944,1.787140360743057e-05,Schwann Cell,1.5021142
ABCA6,1.5061058,2.2127990188595638e-05,Schwann Cell,2.8404229
SLC6A15,4.149086,2.5040580238246798e-05,Schwann Cell,17.741869
SMPD3,3.010506,2.5620030892602504e-05,Schwann Cell,8.05847
SLC44A1,1.6965317,3.0068636894935212e-05,Schwann Cell,3.241208
PRDM8,3.590221,3.094572783166361e-05,Schwann Cell,12.043818
ITGB4,2.6619685,3.1268232550050925e-05,Schwann Cell,6.32896
MIA,2.3887043,3.130057150772082e-05,Schwann Cell,5.2368684
DEPDC7,3.0530684,3.425427164435068e-05,Schwann Cell,8.299753
PLOD2,1.572093,3.395274566447282e-05,Schwann Cell,2.9733577
NID2,1.5833304,3.401248981149751e-05,Schwann Cell,2.9966083
F2R,3.8523245,3.449014569141962e-05,Schwann Cell,14.44326
ETV1,1.5183462,3.965499663330856e-05,Schwann Cell,2.8646247
NTRK3,3.6647859,4.2622665909596175e-05,Schwann Cell,12.682664
FIGN,1.8450373,4.752552953266674e-05,Schwann Cell,3.5926225
BACH2,2.7208192,5.2673984326061356e-05,Schwann Cell,6.5924706
KCNJ10,3.4745848,5.546497460721377e-05,Schwann Cell,11.116146
STARD4,1.9233366,5.551842120706752e-05,Schwann Cell,3.7929928
CLGN,2.297548,5.715313217201078e-05,Schwann Cell,4.916215
TNFRSF11B,2.111716,7.2525746281442e-05,Schwann Cell,4.3220506
TPPP3,1.8062528,7.514123560811187e-05,Schwann Cell,3.4973273
SV2B,4.4557304,8.41094760826484e-05,Schwann Cell,21.943632
RNF182,3.787935,9.107165510701559e-05,Schwann Cell,13.812811
MME,5.1421595,9.75606195878779e-05,Schwann Cell,35.31378
CTNNA2,5.7652245,0.00013678849695483692,Schwann Cell,54.3883
MGLL,1.419977,0.00015788200104875,Schwann Cell,2.6758125
ARHGEF10,1.6986595,0.00015859685525347543,Schwann Cell,3.2459922
RELN,5.0553885,0.0001666637880137741,Schwann Cell,33.252445
DAB1,4.876778,0.00018240120355322137,Schwann Cell,29.380318
NDST3,4.772153,0.00018600176673698479,Schwann Cell,27.325064
P2RY2,4.651912,0.00020125771659593828,Schwann Cell,25.13999
PRRG4,2.4518607,0.0002061502905777846,Schwann Cell,5.471213
FHDC1,3.3693497,0.0002257416103514176,Schwann Cell,10.334164
ARSI,2.3707561,0.00026196024369275217,Schwann Cell,5.172121
SASH1,1.1472168,0.0003159933034877981,Schwann Cell,2.214862
LUZP2,6.8147306,0.000329508565769534,Schwann Cell,112.574066
ITPR3,3.0031812,0.000377577623340267,Schwann Cell,8.01766
