Name,logfc,pvals_adj,celltype,fc
WDR76,-1.0698566,7.733405215456469e-12,Schwann Cell,0.47636634
CARD11,-4.132041,7.096593526230416e-12,Schwann Cell,0.057033725
P2RY2,-2.341948,5.52036863011185e-12,Schwann Cell,0.19724381
ITGAL,-3.026929,5.028407583837191e-12,Schwann Cell,0.12268843
CLDN1,-1.2569209,4.581951810744946e-12,Schwann Cell,0.41843605
TDRKH,-1.6403831,4.489727387209439e-12,Schwann Cell,0.32077128
ICOS,-4.3533,3.3904350298080182e-12,Schwann Cell,0.048924465
IL1RL1,-2.3842156,2.6915534941429984e-12,Schwann Cell,0.19154887
MATK,-3.4843338,1.8624155573856844e-12,Schwann Cell,0.08935339
SLAMF7,-3.441887,1.63607105356371e-12,Schwann Cell,0.09202139
DOCK11,-1.1062455,1.6561141409347383e-12,Schwann Cell,0.4645013
ARMC6,-0.9554055,1.6285458886217597e-12,Schwann Cell,0.51569664
CSGALNACT1,-0.67602867,1.2225914508119771e-12,Schwann Cell,0.6258858
ANO1,-1.4026814,1.0812064607363683e-12,Schwann Cell,0.37822554
HSPB1,-0.47673285,1.1007015418336701e-12,Schwann Cell,0.71860313
LPXN,-1.2631807,5.547162642261075e-13,Schwann Cell,0.4166244
BATF,-2.104641,2.9180136196315196e-13,Schwann Cell,0.23250909
TASP1,-0.83284163,2.428208583645807e-13,Schwann Cell,0.56142235
PXN,-0.71412,2.2688085230815647e-13,Schwann Cell,0.6095768
NUAK2,-0.96578217,1.5375581012450765e-13,Schwann Cell,0.51200074
LTB,-1.8496505,1.4121961481210144e-13,Schwann Cell,0.2774596
IL2RB,-3.2041202,1.2682708111510792e-13,Schwann Cell,0.10850849
SLC43A2,-0.8391054,1.0584954597436469e-13,Schwann Cell,0.55899006
CST6,-1.3186861,1.0306298708579453e-13,Schwann Cell,0.4008999
GATA2,-1.6136348,6.47392377360916e-14,Schwann Cell,0.32677403
PTGDR,-4.2999563,4.665298528260423e-14,Schwann Cell,0.05076731
PRKCQ,-24.135572,4.102142256105706e-14,Schwann Cell,5.425862e-08
SYT13,-2.69999,3.244349166600079e-14,Schwann Cell,0.15389411
RNF182,-2.1472447,3.247888690528928e-14,Schwann Cell,0.22574334
ZBTB25,-0.871381,1.6192546487277918e-14,Schwann Cell,0.54662335
CD27,-3.2236896,1.3739507931420105e-14,Schwann Cell,0.10704657
TBCC,-0.65641046,1.3711970084271803e-14,Schwann Cell,0.6344549
HS1BP3,-0.7731097,1.2093979021465137e-14,Schwann Cell,0.58515483
TSLP,-1.0601413,1.0412041508665555e-14,Schwann Cell,0.47958508
STARD4,-0.8768946,1.0107294355224624e-14,Schwann Cell,0.54453826
SEL1L3,-2.102794,8.85112528886937e-15,Schwann Cell,0.23280695
AHCYL2,-1.0307226,5.762104931825211e-15,Schwann Cell,0.4894649
SCGB3A1,-24.210426,5.280228603851383e-15,Schwann Cell,5.151521e-08
UBIAD1,-0.8766806,5.406728069025931e-15,Schwann Cell,0.544619
PPFIA2,-3.0475016,4.817404966126528e-15,Schwann Cell,0.120951325
ANKRD54,-0.79461193,4.5990963292682006e-15,Schwann Cell,0.5764982
HPSE,-4.4471207,2.9824934322353157e-15,Schwann Cell,0.04584408
TNFRSF1B,-0.8585129,2.7015523432669525e-15,Schwann Cell,0.55152076
KIF20B,-0.8922704,2.4787709063725352e-15,Schwann Cell,0.53876555
JUP,-0.75221276,1.8770530360402695e-15,Schwann Cell,0.59369224
PIGO,-1.0742905,1.1318946612461402e-15,Schwann Cell,0.47490457
DPT,-2.8164485,9.736130726074357e-16,Schwann Cell,0.14195953
PDGFRB,-0.73988575,7.611666311249804e-16,Schwann Cell,0.5987868
PPM1M,-0.9783202,6.982765519819514e-16,Schwann Cell,0.5075704
RHOH,-2.5333319,6.011939174999132e-16,Schwann Cell,0.17273928
DPEP2,-4.4501786,5.199275258261761e-16,Schwann Cell,0.045747012
BANP,-0.9187679,5.299743169050607e-16,Schwann Cell,0.5289605
NIPA1,-1.3609941,3.88265824483622e-16,Schwann Cell,0.38931394
CD96,-2.7714548,1.5505571059755736e-16,Schwann Cell,0.1464566
MX1,-0.71397245,1.4211852797544326e-16,Schwann Cell,0.60963917
ICAM2,-1.3543583,9.14076302742603e-17,Schwann Cell,0.39110875
LAT,-1.7548368,8.73753428929924e-17,Schwann Cell,0.2963067
LLGL2,-1.5775558,8.77801423495885e-17,Schwann Cell,0.33504906
DPP4,-24.512735,7.817302252473671e-17,Schwann Cell,4.1776435e-08
IL20RB,-2.7384357,5.4298612070200296e-17,Schwann Cell,0.14984722
TNFRSF18,-24.599855,5.432619599395583e-17,Schwann Cell,3.932834e-08
P2RY13,-2.8009028,3.342023275459225e-17,Schwann Cell,0.14349745
CDC14A,-1.5161608,2.2018361206775742e-17,Schwann Cell,0.34961504
SCG2,-2.6482453,1.5151817016621027e-17,Schwann Cell,0.15951397
MISP,-4.5877757,1.2049055250150783e-17,Schwann Cell,0.041585498
APH1A,-0.68052,6.457013398452945e-18,Schwann Cell,0.62394035
MSMO1,-0.73792756,2.8979222083614606e-18,Schwann Cell,0.5996
TMEM209,-1.083344,2.0152806467647548e-18,Schwann Cell,0.47193366
TMEM177,-1.7614359,1.7474945562801755e-18,Schwann Cell,0.29495445
CD28,-4.7305784,1.2454843369773434e-18,Schwann Cell,0.037666388
PRIM2,-1.3452471,1.2255366964893834e-18,Schwann Cell,0.39358655
TMEM243,-0.76669,1.0650726660482001e-18,Schwann Cell,0.58776444
SAMD8,-0.74163353,1.0410555458154989e-18,Schwann Cell,0.5980618
FAM78A,-3.5622895,7.619681398243544e-19,Schwann Cell,0.084653325
ISLR,-0.78145957,7.1541122369744e-19,Schwann Cell,0.5817779
CCL3,-0.7211362,6.25169847204376e-19,Schwann Cell,0.6066195
MTA2,-1.1787927,4.188675472078428e-19,Schwann Cell,0.441721
S1PR1,-2.1035802,1.8059427890103502e-19,Schwann Cell,0.23268011
GON4L,-0.7724453,1.3982082799742795e-19,Schwann Cell,0.5854243
PLAC8,-3.1492233,7.693480141327452e-20,Schwann Cell,0.11271697
NIF3L1,-1.0298754,7.48766968657939e-20,Schwann Cell,0.48975244
HS3ST1,-1.6626021,6.602058979127595e-20,Schwann Cell,0.3158689
RPS6KA4,-1.0665702,5.2546425879401197e-20,Schwann Cell,0.47745275
MAP7D2,-4.721364,2.8532149818146807e-20,Schwann Cell,0.03790773
COL1A2,-0.74202436,2.55678781422734e-20,Schwann Cell,0.5978998
LRP8,-3.2620647,1.958584555654777e-20,Schwann Cell,0.10423671
DLL4,-2.5789292,1.8136583844958083e-20,Schwann Cell,0.16736513
CCL5,-1.3466256,1.6794822729635935e-20,Schwann Cell,0.39321068
COL3A1,-0.87525094,8.37546071468889e-21,Schwann Cell,0.545159
MICAL1,-1.8721212,6.826170023957591e-21,Schwann Cell,0.27317148
RUNX3,-2.217214,5.8805120207444704e-21,Schwann Cell,0.21505624
EXOSC2,-1.1670296,6.0664874018743765e-21,Schwann Cell,0.4453373
SNX29,-1.047214,3.280755048083064e-21,Schwann Cell,0.4839017
KLRD1,-2.819457,2.491999563109483e-21,Schwann Cell,0.14166379
TMEM154,-2.0739238,2.4908120310840625e-21,Schwann Cell,0.23751263
FRAT1,-2.481461,2.006971080478261e-21,Schwann Cell,0.17906298
TRPV2,-2.2714324,1.4132269900854155e-21,Schwann Cell,0.20712414
ADGRF5,-2.3352451,4.611030325828804e-22,Schwann Cell,0.19816236
CCSER1,-4.9070683,3.932705308287867e-22,Schwann Cell,0.033329226
LMNTD2,-5.165959,2.9786795506784906e-22,Schwann Cell,0.027854247
SH3BP1,-1.8033147,2.0215238413632765e-22,Schwann Cell,0.28651553
BSPRY,-24.835094,1.7578330342169464e-22,Schwann Cell,3.3411165e-08
ST6GAL1,-1.7381533,1.5986854906691622e-22,Schwann Cell,0.2997531
OPTN,-0.76490337,1.5726124297597954e-22,Schwann Cell,0.58849275
CD3D,-2.5948956,1.200430980661682e-22,Schwann Cell,0.1655231
TSPAN1,-3.026848,9.434297973430809e-23,Schwann Cell,0.122695304
SH2D1A,-25.121166,8.027887248184458e-23,Schwann Cell,2.7401569e-08
IL7R,-3.022056,4.630400505866598e-23,Schwann Cell,0.123103514
VILL,-1.7375227,3.354996162330525e-23,Schwann Cell,0.29988417
TRIB2,-0.9767865,1.7884600558303037e-23,Schwann Cell,0.5081103
IL2RG,-2.870128,1.4380372864443882e-23,Schwann Cell,0.13677458
HPGDS,-2.501945,1.3177316800915921e-23,Schwann Cell,0.17653853
COL1A1,-0.8169067,1.2856295292689462e-23,Schwann Cell,0.56765777
AGAP3,-1.1299372,1.1519985844480085e-23,Schwann Cell,0.4569356
TCHH,-3.4776208,6.3959106112751554e-24,Schwann Cell,0.08977012
CXCL1,-1.947366,6.067595130216595e-24,Schwann Cell,0.2592892
TTPAL,-1.1227127,4.193451147878767e-24,Schwann Cell,0.45922953
ARHGAP22,-1.876431,2.9480095614426575e-24,Schwann Cell,0.27235663
PAG1,-1.1507655,2.8020955592314198e-24,Schwann Cell,0.4503862
ADGRD1,-1.443051,8.793159064467084e-25,Schwann Cell,0.36778867
CTSW,-3.573156,3.1561311215336506e-25,Schwann Cell,0.0840181
CD3G,-25.282393,3.036568981396094e-25,Schwann Cell,2.4504255e-08
PIK3CG,-5.1908393,1.965438791010786e-25,Schwann Cell,0.027377997
SP140,-25.189495,1.9263319138338433e-25,Schwann Cell,2.6134032e-08
IL27RA,-3.0564947,1.29146725442424e-25,Schwann Cell,0.12019971
VWF,-1.8465908,1.3198052660279574e-25,Schwann Cell,0.27804866
LPAR2,-3.1417909,7.213798292967358e-26,Schwann Cell,0.11329917
STAT4,-3.943125,6.799538143353934e-26,Schwann Cell,0.06501313
ADGRL4,-2.8487113,1.5919163562194058e-26,Schwann Cell,0.13882014
DOCK10,-2.5286937,7.665662980636002e-27,Schwann Cell,0.17329553
CHAC1,-2.4461048,7.502723230508368e-27,Schwann Cell,0.1835055
FN1,-1.008768,6.3725025380750756e-27,Schwann Cell,0.49697047
STK4,-0.95212084,2.3381467628883122e-27,Schwann Cell,0.51687205
PHACTR3,-2.3021648,1.3855829905639924e-27,Schwann Cell,0.20275863
SLC25A42,-1.3465738,1.2972557901105872e-27,Schwann Cell,0.39322478
EGFL6,-4.436873,9.294520440673437e-28,Schwann Cell,0.046170883
GALNT3,-2.0741186,9.516776634663994e-28,Schwann Cell,0.23748057
CD34,-2.1969833,8.992404458794191e-28,Schwann Cell,0.2180932
COL16A1,-0.87684405,9.34703081412092e-28,Schwann Cell,0.54455733
MKI67,-4.0349083,5.742395550254296e-28,Schwann Cell,0.061005864
NCF1,-2.1898232,4.0872374899235615e-28,Schwann Cell,0.2191783
TPK1,-1.6584761,1.2034085065251589e-28,Schwann Cell,0.31677356
ARHGAP9,-3.3157012,6.54940907789957e-29,Schwann Cell,0.100432545
KMO,-2.5319633,3.5423866536291173e-29,Schwann Cell,0.17290322
CLEC2D,-1.2660631,1.3629039250293019e-29,Schwann Cell,0.41579285
CAMK1D,-2.5920644,8.233485786766302e-30,Schwann Cell,0.16584824
CX3CR1,-3.7025096,6.0984856872977685e-30,Schwann Cell,0.07681279
GJB6,-2.349644,5.3084087599978346e-30,Schwann Cell,0.19619444
ARHGAP25,-4.4908185,4.689898216018562e-30,Schwann Cell,0.044476327
HYAL2,-1.1718398,3.979543796202461e-30,Schwann Cell,0.44385496
NFATC3,-1.0182174,2.77304499863981e-30,Schwann Cell,0.49372602
TSEN54,-1.394099,1.7285184256172672e-30,Schwann Cell,0.38048226
TESC,-2.7853236,4.17690139304497e-31,Schwann Cell,0.14505544
PDE7A,-1.611092,4.373924294712867e-31,Schwann Cell,0.3273505
UNC93B1,-1.2425493,4.216323990540489e-31,Schwann Cell,0.4226252
CD3E,-3.6496933,3.3178137408038994e-31,Schwann Cell,0.07967698
CD2,-3.5025082,1.9306196166130322e-31,Schwann Cell,0.08823482
GJB2,-2.9994104,1.8121731057621133e-31,Schwann Cell,0.1250511
SASH3,-3.7479987,1.6153039430471993e-31,Schwann Cell,0.07442862
FGR,-3.218972,1.6245392292797095e-31,Schwann Cell,0.107397184
DIP2A,-1.0760128,1.2913134752491582e-31,Schwann Cell,0.47433794
CD52,-2.0751314,7.315087528124578e-32,Schwann Cell,0.23731391
SGIP1,-1.7077833,6.904790283696701e-32,Schwann Cell,0.30613005
IRF8,-1.5578177,3.340649649355071e-32,Schwann Cell,0.3396645
IRF4,-3.1435475,2.3170605236914032e-32,Schwann Cell,0.113161296
TSTD1,-1.1448723,2.2024814999538736e-32,Schwann Cell,0.4522297
PLP2,-0.9473973,1.8902257945303343e-32,Schwann Cell,0.51856714
SLC38A11,-3.445116,9.808568109801564e-33,Schwann Cell,0.09181565
CTHRC1,-1.8620927,7.913720692940408e-33,Schwann Cell,0.275077
NBEAL2,-1.9349604,5.915884384789795e-33,Schwann Cell,0.2615284
IL17RC,-1.1538844,2.5426683434483752e-33,Schwann Cell,0.44941357
CST7,-3.0219119,9.079136139386296e-34,Schwann Cell,0.12311582
CSPG5,-3.584445,8.16261919124803e-34,Schwann Cell,0.083363235
MMRN2,-2.8444483,5.969430108970632e-34,Schwann Cell,0.13923094
PLN,-2.6919584,4.47994186736253e-34,Schwann Cell,0.15475324
B3GNT5,-1.3929228,4.521952126015191e-34,Schwann Cell,0.3807926
MACC1,-3.649672,2.5461568626039716e-34,Schwann Cell,0.07967815
COL11A1,-1.4645636,2.478957834886204e-34,Schwann Cell,0.36234513
PREX1,-1.5919294,1.76278417553713e-34,Schwann Cell,0.33172753
PLCB2,-2.7440686,1.3934616520283947e-34,Schwann Cell,0.1492633
CCR5,-5.4956207,1.0163413233276037e-34,Schwann Cell,0.022164263
LAMA2,-1.9443818,9.469078939327176e-35,Schwann Cell,0.2598261
CDA,-3.5024154,5.468361121162496e-35,Schwann Cell,0.08824049
CAMP,-3.1285198,4.6172430635428026e-35,Schwann Cell,0.11434619
CHRDL1,-2.5230637,3.541543192814458e-35,Schwann Cell,0.17397313
SLC6A15,-3.7225213,2.759499136635251e-35,Schwann Cell,0.07575467
NKG7,-3.054989,1.8871323681493218e-35,Schwann Cell,0.120325215
GK,-1.4075345,1.6836649009874977e-35,Schwann Cell,0.37695536
ATP6V1C2,-3.6135724,6.33271079054896e-36,Schwann Cell,0.08169705
TNFSF10,-1.1033729,6.937946565501487e-36,Schwann Cell,0.4654271
SPPL3,-1.0795488,7.083296221955508e-36,Schwann Cell,0.47317678
VWA5A,-1.504731,4.930658285244585e-36,Schwann Cell,0.3523959
TNFAIP3,-1.1023563,5.277928192856479e-37,Schwann Cell,0.46575516
CDH5,-3.5586247,1.0065446024088214e-37,Schwann Cell,0.08486863
VAV1,-4.7047567,8.738075635306357e-38,Schwann Cell,0.03834662
FERMT3,-1.6406153,4.6583086387696643e-38,Schwann Cell,0.32071963
RUNX1,-1.5419875,2.7327419763465217e-38,Schwann Cell,0.34341204
SEPT1,-1.2214094,1.1202424071046805e-38,Schwann Cell,0.42886356
ITM2A,-1.1045802,1.0271401936347176e-38,Schwann Cell,0.4650378
PADI2,-3.1328275,3.325880287887133e-39,Schwann Cell,0.114005275
FLRT2,-1.7448374,3.3954937053119946e-40,Schwann Cell,0.29836756
NUBPL,-1.4153475,2.3377046166077126e-40,Schwann Cell,0.37491944
APOLD1,-1.7369622,2.0633631808904444e-40,Schwann Cell,0.3000007
TRAF3IP3,-3.5281181,1.9059550678048948e-41,Schwann Cell,0.086682335
PI16,-1.8896086,1.556079464069111e-41,Schwann Cell,0.26988026
PHACTR1,-1.7585381,5.3768438860844396e-42,Schwann Cell,0.2955475
MFGE8,-1.0530617,6.928319233398818e-42,Schwann Cell,0.4819443
IL1R2,-3.7815819,1.747872524126484e-42,Schwann Cell,0.07271607
SPOCK2,-3.9801989,2.9966038929327977e-43,Schwann Cell,0.06336373
TNFSF13B,-1.7980207,3.1299932845847685e-43,Schwann Cell,0.28756884
PECAM1,-2.5301893,6.034001754659645e-44,Schwann Cell,0.17311597
ESAM,-2.6820323,3.8758354090229094e-44,Schwann Cell,0.15582165
POLR2D,-1.372389,4.583959488757238e-44,Schwann Cell,0.38625112
CSK,-1.6477655,3.5671427719089147e-44,Schwann Cell,0.31913406
DHCR24,-1.3715646,3.3536888801886363e-44,Schwann Cell,0.3864719
GIMAP6,-4.468595,1.5649192212180628e-44,Schwann Cell,0.04516675
SYT1,-2.5779421,8.74896537165812e-45,Schwann Cell,0.16747968
KCTD18,-1.5074584,1.0592036527989284e-44,Schwann Cell,0.35173032
RERGL,-4.0693336,5.166851330614993e-46,Schwann Cell,0.059567384
PLD4,-3.8396087,7.318224698225026e-47,Schwann Cell,0.069849394
BIN2,-4.610219,6.024446007336748e-47,Schwann Cell,0.040943578
MAL2,-3.6594822,3.7011014159208884e-47,Schwann Cell,0.07913818
OSR2,-2.3251257,3.9395913034584615e-47,Schwann Cell,0.19955721
DMD,-1.1173533,4.2595544072556993e-47,Schwann Cell,0.46093866
SLC4A11,-2.9833643,7.40713078000145e-48,Schwann Cell,0.12644972
IL6,-1.2595797,9.95543565664767e-48,Schwann Cell,0.41766563
AOAH,-3.559586,4.026979165400633e-48,Schwann Cell,0.084812105
LGI3,-3.8685281,1.0963393299233362e-48,Schwann Cell,0.06846317
STXBP1,-1.4629365,9.848537644647855e-49,Schwann Cell,0.36275402
DSC3,-3.8584108,3.531947353815057e-49,Schwann Cell,0.068944976
PSTPIP1,-3.8372025,2.269866306765548e-49,Schwann Cell,0.06996598
NABP1,-1.1808504,2.242780650573848e-49,Schwann Cell,0.44109142
SH2D2A,-3.6759818,2.1100546515052402e-50,Schwann Cell,0.078238264
PPL,-2.4572034,2.2963548809074364e-50,Schwann Cell,0.18209921
B3GALT5,-5.1208897,1.9391501520444226e-50,Schwann Cell,0.028738137
S100A14,-2.8236926,8.069293329303888e-51,Schwann Cell,0.1412485
CCDC88C,-5.17828,5.993458558888311e-51,Schwann Cell,0.027617378
TSPAN10,-2.1019037,6.818324650476649e-51,Schwann Cell,0.23295066
SPRY1,-1.3117553,5.801606919308449e-51,Schwann Cell,0.40283045
TAC1,-1.89207,2.60130003272654e-51,Schwann Cell,0.26942018
IL1B,-1.7477688,3.56439631777374e-52,Schwann Cell,0.29776192
DEF6,-3.5546482,1.75160672246944e-52,Schwann Cell,0.085102886
IKZF1,-4.3917317,1.7148073290912105e-52,Schwann Cell,0.047638386
OSM,-4.80846,4.546523054848344e-53,Schwann Cell,0.035686933
COL18A1,-1.1826338,1.1323870553617536e-52,Schwann Cell,0.4405465
LRRC32,-2.3877673,4.365910553430708e-53,Schwann Cell,0.19107789
ITIH5,-1.4852588,3.7517287691842345e-53,Schwann Cell,0.35718444
HILPDA,-1.2267537,3.753966039697623e-53,Schwann Cell,0.4272778
KLF2,-1.2188722,2.039823291775983e-53,Schwann Cell,0.42961845
CLDN5,-1.6681572,2.4192765318216662e-54,Schwann Cell,0.31465498
LTC4S,-3.1852043,7.987503239463646e-55,Schwann Cell,0.109940566
AQP4,-2.9347398,3.922379070612686e-55,Schwann Cell,0.1307842
PHLDA2,-1.4789879,3.4111338518199475e-56,Schwann Cell,0.3587404
IGSF6,-3.4382904,1.0254366191566655e-56,Schwann Cell,0.09225108
MGST1,-2.2171352,8.112267238067051e-57,Schwann Cell,0.21506801
EFNA5,-1.7695248,1.350162847108709e-57,Schwann Cell,0.2933053
ADH7,-4.049285,1.4138829821850566e-58,Schwann Cell,0.06040095
NEB,-2.841275,7.512753457612296e-60,Schwann Cell,0.13953753
CD48,-3.842946,4.3423800465819836e-60,Schwann Cell,0.06968799
IER3,-1.2901272,1.1326425796246656e-59,Schwann Cell,0.40891498
PLAU,-2.5502908,1.2305117601201996e-60,Schwann Cell,0.17072062
SLC4A7,-1.4533561,2.3707632188737095e-60,Schwann Cell,0.36517093
SULF1,-2.4918911,6.441206391292487e-61,Schwann Cell,0.17777309
RPS6KA1,-3.8227022,4.700433761393003e-61,Schwann Cell,0.07067275
MME,-2.622217,4.153769833268636e-61,Schwann Cell,0.16241796
GJA4,-3.314899,2.724021604798831e-61,Schwann Cell,0.10048841
DOK2,-3.150092,1.4474175426931261e-61,Schwann Cell,0.112649135
EPHA2,-1.9227366,5.1830970340677335e-62,Schwann Cell,0.2637537
TNF,-3.0283582,2.671060387918948e-62,Schwann Cell,0.12256694
SIGIRR,-1.2630026,7.610071024712383e-62,Schwann Cell,0.41667584
TSPAN13,-2.817985,1.6348617220204978e-62,Schwann Cell,0.1418084
HAPLN3,-1.9292203,1.0227275754903559e-62,Schwann Cell,0.26257104
HHATL,-2.5602913,6.581408880806721e-63,Schwann Cell,0.16954131
CITED1,-1.6890459,7.469047925086777e-63,Schwann Cell,0.31013194
ELF1,-1.3362672,7.363319017423195e-63,Schwann Cell,0.39604405
NLRP3,-3.6759052,1.6281385748451566e-63,Schwann Cell,0.07824241
ALDH3A1,-2.6125524,1.01786017628187e-63,Schwann Cell,0.16350965
CHMP4C,-3.6402128,5.5097254115048196e-64,Schwann Cell,0.08020229
FMNL1,-3.0906188,1.960055229254714e-64,Schwann Cell,0.11738998
SERPINB5,-4.4103622,1.6387157381979606e-64,Schwann Cell,0.047027152
IL1RN,-2.5527766,1.4642839785728762e-64,Schwann Cell,0.17042673
DGCR2,-1.4778252,2.3659101787233204e-64,Schwann Cell,0.35902962
AKNA,-1.79789,9.402637509300636e-65,Schwann Cell,0.28759488
DAB2IP,-1.7687802,3.619526528989881e-65,Schwann Cell,0.29345673
SNX18,-1.7443613,3.464211758171266e-65,Schwann Cell,0.29846603
ABRACL,-2.332248,1.391673278312569e-65,Schwann Cell,0.19857447
CHGB,-3.4308844,9.336385161803063e-66,Schwann Cell,0.092725866
ARRB2,-1.6755745,2.139547441067446e-66,Schwann Cell,0.31304142
SLC11A1,-2.1204054,6.593259505553846e-67,Schwann Cell,0.22998227
HMOX1,-1.7588075,8.910066577502446e-67,Schwann Cell,0.2954923
ARL4C,-1.9261373,2.1927654208858734e-67,Schwann Cell,0.26313272
USB1,-1.8008143,1.1618846620891882e-67,Schwann Cell,0.28701255
EPS8L1,-3.4238043,4.4209792330223654e-68,Schwann Cell,0.09318204
CCRL2,-4.316727,7.251522166383102e-69,Schwann Cell,0.050180577
SGCD,-2.140293,1.1382806487675827e-68,Schwann Cell,0.22683373
GPR65,-4.5703945,2.772545656521698e-69,Schwann Cell,0.04208954
CD84,-3.1378872,2.0061243034580596e-69,Schwann Cell,0.11360615
HPDL,-2.6811767,2.0026938316189495e-69,Schwann Cell,0.1559141
CD74,-1.3940567,1.6991383311850827e-69,Schwann Cell,0.3804934
PROCR,-2.5142775,2.6210203004873096e-70,Schwann Cell,0.17503588
STRN4,-1.665067,3.037488545041444e-70,Schwann Cell,0.3153297
KRT7,-4.28847,8.454904513615502e-71,Schwann Cell,0.05117313
SNRK,-1.6723851,6.3170245282351805e-71,Schwann Cell,0.31373423
NCF4,-3.1576335,2.0126509061383163e-71,Schwann Cell,0.1120618
TOX2,-1.883062,2.553824393842996e-71,Schwann Cell,0.27110767
MRRF,-1.9532381,1.3826889595247185e-71,Schwann Cell,0.25823596
RGS19,-3.7648237,5.664295896794736e-72,Schwann Cell,0.073565654
CRABP1,-2.2806308,3.8022637017268234e-72,Schwann Cell,0.20580775
DCT,-1.7291598,4.632724224480711e-72,Schwann Cell,0.30162755
UCP2,-2.8861418,2.0446463696338014e-72,Schwann Cell,0.13526478
IER5,-1.3743522,9.365721614003657e-72,Schwann Cell,0.38572586
ACAP3,-1.6132249,2.6334563890792667e-72,Schwann Cell,0.3268669
C1QB,-1.5578432,1.8572701074983608e-72,Schwann Cell,0.3396585
DKK2,-4.363638,3.8056028764384973e-73,Schwann Cell,0.048575144
DENND3,-2.912575,3.176441328221325e-73,Schwann Cell,0.13280901
OVOL1,-3.429537,2.550232450082163e-73,Schwann Cell,0.0928125
COL6A3,-2.4348419,2.2318216571890362e-73,Schwann Cell,0.18494372
CYTIP,-4.2599716,1.4764500473916306e-74,Schwann Cell,0.05219402
TAGAP,-3.9917166,1.3173258445325427e-74,Schwann Cell,0.062859885
SYTL1,-3.8599138,3.0872260476894257e-75,Schwann Cell,0.06887318
VSTM4,-1.6777552,3.9267756125683493e-75,Schwann Cell,0.31256858
MBP,-1.7235819,3.4326727655074825e-75,Schwann Cell,0.302796
GPR34,-3.5817602,2.76553876756967e-77,Schwann Cell,0.08351851
WAS,-3.4452503,3.779412036854781e-78,Schwann Cell,0.09180711
ACAP1,-1.7417923,8.449361265859249e-78,Schwann Cell,0.29899797
GRK6,-2.0446022,2.231411057296928e-78,Schwann Cell,0.24238929
DOCK8,-3.7137797,9.449593473683628e-79,Schwann Cell,0.07621508
LCN2,-3.134228,8.057694489663984e-79,Schwann Cell,0.113894664
SERINC2,-3.4482439,3.80341107339165e-79,Schwann Cell,0.09161681
FGFR3,-2.9149022,4.1867870540839044e-79,Schwann Cell,0.13259494
LEPR,-2.3342311,5.526632183119609e-79,Schwann Cell,0.19830169
GIMAP4,-3.4498487,3.1150892451234487e-79,Schwann Cell,0.09151495
LAPTM5,-1.8683469,7.39878174604333e-79,Schwann Cell,0.27388707
TNNC1,-2.40992,4.598465280509872e-79,Schwann Cell,0.18816629
CD69,-3.0862026,1.7053771618732585e-79,Schwann Cell,0.11774987
PMEL,-1.4902552,8.059718426613381e-79,Schwann Cell,0.35594955
TEF,-1.7155461,2.737140601309998e-79,Schwann Cell,0.30448726
COL4A1,-1.6556509,2.4366585835515004e-79,Schwann Cell,0.31739452
SLC34A2,-3.6728148,5.0313998318726546e-80,Schwann Cell,0.0784102
PTPN22,-4.7840457,3.2083850478173238e-80,Schwann Cell,0.036295995
LCP2,-2.9395816,2.070672938618319e-80,Schwann Cell,0.13034602
STC1,-2.4405951,9.38387329411774e-81,Schwann Cell,0.18420765
EBF1,-3.010591,4.194474103781812e-81,Schwann Cell,0.12408572
C1QC,-1.7700077,1.0229076645858454e-80,Schwann Cell,0.29320714
STEAP4,-2.4399717,5.320750277730758e-81,Schwann Cell,0.18428726
PRDM1,-3.015664,2.7669565514414762e-81,Schwann Cell,0.12365015
PLEK,-2.7516727,1.7950773286942002e-81,Schwann Cell,0.14847863
IQGAP2,-1.5416268,6.256934434007442e-82,Schwann Cell,0.3434979
PLXNC1,-2.997828,5.505166681367309e-83,Schwann Cell,0.12518834
MARCH1,-4.4172864,1.4984705281861298e-85,Schwann Cell,0.046801988
H6PD,-1.8297819,2.5120744432265422e-85,Schwann Cell,0.28130716
TCIRG1,-1.8188576,2.3246088052294384e-85,Schwann Cell,0.28344533
NCKAP1L,-4.14071,2.579046938409366e-86,Schwann Cell,0.056692045
STAC3,-3.8684294,8.5617414510549e-87,Schwann Cell,0.068467855
CDH1,-3.8377137,1.6637556033552518e-87,Schwann Cell,0.0699412
RPL39L,-1.6556653,9.521630360154453e-87,Schwann Cell,0.31739134
CCR1,-4.761165,1.6065222688961536e-87,Schwann Cell,0.036876224
SLC1A3,-2.9374604,1.39653663416232e-87,Schwann Cell,0.1305378
RBCK1,-1.5028644,1.1897389209967504e-86,Schwann Cell,0.35285214
TSPAN33,-3.2450874,1.0581492801933023e-87,Schwann Cell,0.10547059
CASC3,-1.5416895,8.51658489318322e-87,Schwann Cell,0.34348297
PENK,-2.962025,1.8362508092536355e-88,Schwann Cell,0.12833397
GPR143,-2.8970895,7.982328382377934e-89,Schwann Cell,0.13424222
PTGES,-3.356088,3.490538453492556e-89,Schwann Cell,0.097660035
STXBP2,-3.4820445,1.1726328906901322e-90,Schwann Cell,0.08949529
LMO2,-3.6337,4.362381274943579e-91,Schwann Cell,0.08056517
CD86,-3.9022758,9.75230073009132e-92,Schwann Cell,0.066880256
PLAUR,-1.5948143,3.098438556001361e-91,Schwann Cell,0.33106485
